# nChar,nWords,nLongWords,nShortWords,mostFreqWordLen,avgWordLen,nSentences,nLongSentences,nShortSentences,mostFreqSentLen,avgSentLen,nDifferentWords,nStopwords, avaliacao
1119.00000,88.00000,19.00000,69.00000,2.00000,10.31818,8.00000,4.00000,0.00000,12.00000,11.00000,74.00000,92.00000,400.00000
1675.00000,129.00000,19.00000,110.00000,3.00000,10.34884,9.00000,7.00000,1.00000,24.00000,14.33333,105.00000,144.00000,100.00000
1680.00000,124.00000,32.00000,92.00000,3.00000,10.90323,10.00000,6.00000,2.00000,16.00000,12.40000,112.00000,146.00000,500.00000
1219.00000,99.00000,17.00000,82.00000,2.00000,9.84848,7.00000,6.00000,0.00000,33.00000,14.14286,79.00000,111.00000,100.00000
1235.00000,92.00000,26.00000,66.00000,2.00000,10.51087,16.00000,1.00000,7.00000,5.00000,5.75000,87.00000,82.00000,600.00000
1772.00000,135.00000,31.00000,104.00000,3.00000,10.23704,15.00000,6.00000,1.00000,13.00000,9.00000,110.00000,150.00000,300.00000
1201.00000,90.00000,23.00000,67.00000,1.00000,10.82222,4.00000,4.00000,0.00000,49.00000,22.50000,61.00000,106.00000,300.00000
1729.00000,122.00000,12.00000,110.00000,3.00000,11.35246,12.00000,6.00000,1.00000,13.00000,10.16667,110.00000,181.00000,450.00000
1253.00000,91.00000,25.00000,66.00000,1.00000,10.91209,6.00000,4.00000,0.00000,39.00000,15.16667,67.00000,105.00000,400.00000
1460.00000,98.00000,22.00000,76.00000,3.00000,11.96939,9.00000,9.00000,0.00000,22.00000,10.88889,74.00000,163.00000,250.00000
1219.00000,91.00000,19.00000,72.00000,3.00000,10.84615,5.00000,5.00000,0.00000,69.00000,18.20000,83.00000,110.00000,250.00000
1364.00000,84.00000,33.00000,51.00000,2.00000,13.22619,12.00000,5.00000,2.00000,14.00000,7.00000,79.00000,132.00000,600.00000
1613.00000,123.00000,22.00000,101.00000,3.00000,10.49593,11.00000,6.00000,1.00000,34.00000,11.18182,111.00000,135.00000,400.00000
966.00000,74.00000,21.00000,53.00000,2.00000,10.66216,7.00000,4.00000,0.00000,11.00000,10.57143,73.00000,69.00000,550.00000
2280.00000,172.00000,43.00000,129.00000,3.00000,10.66860,9.00000,9.00000,0.00000,33.00000,19.11111,140.00000,192.00000,300.00000
1218.00000,96.00000,22.00000,74.00000,3.00000,10.41667,12.00000,4.00000,3.00000,9.00000,8.00000,88.00000,90.00000,500.00000
1506.00000,104.00000,35.00000,69.00000,3.00000,11.58654,8.00000,6.00000,0.00000,13.00000,13.00000,95.00000,115.00000,700.00000
2187.00000,162.00000,36.00000,126.00000,2.00000,10.72222,19.00000,6.00000,1.00000,17.00000,8.52632,132.00000,184.00000,850.00000
1877.00000,145.00000,34.00000,111.00000,3.00000,10.20000,9.00000,5.00000,2.00000,47.00000,16.11111,132.00000,154.00000,750.00000
1322.00000,104.00000,13.00000,91.00000,3.00000,10.31731,9.00000,4.00000,1.00000,9.00000,11.55556,86.00000,118.00000,200.00000
2872.00000,206.00000,68.00000,138.00000,3.00000,11.30097,25.00000,8.00000,4.00000,17.00000,8.24000,181.00000,235.00000,850.00000
1833.00000,133.00000,36.00000,97.00000,2.00000,11.02256,16.00000,7.00000,1.00000,23.00000,8.31250,107.00000,156.00000,650.00000
1251.00000,89.00000,26.00000,63.00000,3.00000,11.38202,14.00000,3.00000,5.00000,7.00000,6.35714,75.00000,107.00000,450.00000
1327.00000,97.00000,21.00000,76.00000,2.00000,10.90722,10.00000,6.00000,0.00000,16.00000,9.70000,89.00000,125.00000,600.00000
956.00000,71.00000,9.00000,62.00000,3.00000,10.74648,9.00000,3.00000,2.00000,18.00000,7.88889,63.00000,92.00000,550.00000
1602.00000,114.00000,34.00000,80.00000,1.00000,11.44737,13.00000,7.00000,0.00000,15.00000,8.76923,91.00000,147.00000,800.00000
2316.00000,163.00000,32.00000,131.00000,1.00000,11.17178,13.00000,9.00000,0.00000,40.00000,12.53846,139.00000,223.00000,600.00000
1689.00000,128.00000,25.00000,103.00000,2.00000,10.48438,11.00000,6.00000,0.00000,16.00000,11.63636,112.00000,157.00000,750.00000
1236.00000,93.00000,24.00000,69.00000,2.00000,10.62366,10.00000,3.00000,0.00000,17.00000,9.30000,86.00000,108.00000,350.00000
1398.00000,104.00000,25.00000,79.00000,4.00000,10.74038,10.00000,5.00000,1.00000,15.00000,10.40000,91.00000,129.00000,200.00000
1164.00000,75.00000,16.00000,59.00000,3.00000,12.20000,6.00000,3.00000,0.00000,33.00000,12.50000,68.00000,102.00000,300.00000
564.00000,40.00000,8.00000,32.00000,3.00000,11.60000,1.00000,1.00000,0.00000,94.00000,40.00000,37.00000,54.00000,150.00000
1467.00000,84.00000,22.00000,62.00000,3.00000,14.04762,10.00000,6.00000,0.00000,32.00000,8.40000,67.00000,174.00000,400.00000
2033.00000,158.00000,26.00000,132.00000,3.00000,10.35443,17.00000,9.00000,1.00000,14.00000,9.29412,142.00000,201.00000,600.00000
1994.00000,141.00000,59.00000,82.00000,2.00000,11.73050,14.00000,7.00000,3.00000,10.00000,10.07143,117.00000,167.00000,200.00000
1164.00000,86.00000,25.00000,61.00000,3.00000,11.00000,5.00000,4.00000,0.00000,42.00000,17.20000,76.00000,110.00000,350.00000
2200.00000,165.00000,36.00000,129.00000,2.00000,10.67879,17.00000,9.00000,4.00000,9.00000,9.70588,133.00000,200.00000,0.00000
2353.00000,173.00000,49.00000,124.00000,2.00000,10.89017,15.00000,9.00000,2.00000,18.00000,11.53333,149.00000,193.00000,550.00000
1296.00000,98.00000,17.00000,81.00000,1.00000,10.68367,8.00000,5.00000,2.00000,35.00000,12.25000,84.00000,133.00000,450.00000
2437.00000,172.00000,45.00000,127.00000,3.00000,11.39535,17.00000,9.00000,4.00000,34.00000,10.11765,133.00000,223.00000,400.00000
1651.00000,114.00000,34.00000,80.00000,2.00000,11.75439,9.00000,6.00000,1.00000,4.00000,12.66667,99.00000,149.00000,550.00000
1408.00000,102.00000,24.00000,78.00000,4.00000,11.08824,5.00000,5.00000,0.00000,69.00000,20.40000,92.00000,131.00000,300.00000
1451.00000,102.00000,30.00000,72.00000,3.00000,11.43137,10.00000,7.00000,1.00000,33.00000,10.20000,90.00000,131.00000,650.00000
1816.00000,144.00000,26.00000,118.00000,2.00000,10.21528,15.00000,7.00000,1.00000,13.00000,9.60000,120.00000,167.00000,500.00000
1920.00000,133.00000,31.00000,102.00000,2.00000,11.41353,22.00000,0.00000,5.00000,12.00000,6.04545,119.00000,155.00000,400.00000
600.00000,40.00000,8.00000,32.00000,3.00000,11.80000,3.00000,2.00000,0.00000,16.00000,13.33333,34.00000,61.00000,200.00000
2320.00000,167.00000,44.00000,123.00000,3.00000,11.22156,15.00000,12.00000,1.00000,20.00000,11.13333,141.00000,214.00000,350.00000
1487.00000,102.00000,15.00000,87.00000,3.00000,11.74510,4.00000,4.00000,0.00000,56.00000,25.50000,92.00000,164.00000,200.00000
2079.00000,152.00000,42.00000,110.00000,3.00000,11.17105,10.00000,8.00000,0.00000,19.00000,15.20000,141.00000,177.00000,400.00000
2106.00000,167.00000,39.00000,128.00000,5.00000,10.15569,24.00000,5.00000,8.00000,10.00000,6.95833,151.00000,174.00000,700.00000
1790.00000,131.00000,29.00000,102.00000,3.00000,11.01527,17.00000,5.00000,3.00000,17.00000,7.70588,111.00000,157.00000,550.00000
1870.00000,136.00000,24.00000,112.00000,2.00000,10.86765,12.00000,8.00000,2.00000,10.00000,11.33333,125.00000,153.00000,850.00000
1319.00000,94.00000,19.00000,75.00000,3.00000,11.13830,11.00000,8.00000,0.00000,26.00000,8.54545,83.00000,135.00000,750.00000
2131.00000,161.00000,39.00000,122.00000,2.00000,10.71429,12.00000,7.00000,0.00000,20.00000,13.41667,149.00000,182.00000,650.00000
1478.00000,111.00000,11.00000,100.00000,3.00000,10.63964,5.00000,5.00000,0.00000,32.00000,22.20000,90.00000,147.00000,350.00000
1028.00000,77.00000,15.00000,62.00000,2.00000,10.59740,5.00000,4.00000,0.00000,35.00000,15.40000,64.00000,94.00000,300.00000
1764.00000,137.00000,29.00000,108.00000,2.00000,10.25547,8.00000,5.00000,3.00000,0.00000,17.12500,115.00000,162.00000,600.00000
3135.00000,241.00000,63.00000,178.00000,1.00000,10.40664,23.00000,12.00000,4.00000,7.00000,10.47826,195.00000,256.00000,850.00000
2250.00000,169.00000,35.00000,134.00000,2.00000,10.68639,19.00000,9.00000,1.00000,13.00000,8.89474,143.00000,202.00000,800.00000
1479.00000,118.00000,31.00000,87.00000,2.00000,10.26271,5.00000,4.00000,0.00000,47.00000,23.60000,94.00000,122.00000,850.00000
1998.00000,154.00000,60.00000,94.00000,2.00000,10.62338,9.00000,5.00000,0.00000,35.00000,17.11111,118.00000,138.00000,350.00000
1205.00000,94.00000,20.00000,74.00000,2.00000,10.25532,6.00000,5.00000,0.00000,33.00000,15.66667,82.00000,87.00000,500.00000
2076.00000,142.00000,43.00000,99.00000,2.00000,11.87324,11.00000,8.00000,1.00000,22.00000,12.90909,110.00000,198.00000,650.00000
1248.00000,95.00000,19.00000,76.00000,1.00000,10.60000,9.00000,6.00000,0.00000,17.00000,10.55556,83.00000,115.00000,400.00000
1304.00000,95.00000,8.00000,87.00000,3.00000,10.78947,16.00000,4.00000,6.00000,15.00000,5.93750,81.00000,134.00000,450.00000
1178.00000,99.00000,21.00000,78.00000,2.00000,9.82828,9.00000,4.00000,0.00000,20.00000,11.00000,85.00000,83.00000,400.00000
1368.00000,91.00000,16.00000,75.00000,2.00000,12.15385,7.00000,6.00000,1.00000,33.00000,13.00000,75.00000,142.00000,500.00000
1802.00000,129.00000,15.00000,114.00000,3.00000,11.13178,14.00000,8.00000,1.00000,25.00000,9.21429,109.00000,181.00000,550.00000
2280.00000,168.00000,32.00000,136.00000,3.00000,10.94048,16.00000,11.00000,2.00000,20.00000,10.50000,138.00000,209.00000,600.00000
1384.00000,92.00000,21.00000,71.00000,2.00000,11.83696,8.00000,5.00000,1.00000,64.00000,11.50000,84.00000,128.00000,400.00000
1359.00000,106.00000,23.00000,83.00000,3.00000,10.59434,6.00000,6.00000,0.00000,49.00000,17.66667,89.00000,107.00000,600.00000
1527.00000,113.00000,27.00000,86.00000,2.00000,10.87611,9.00000,6.00000,2.00000,37.00000,12.55556,94.00000,121.00000,0.00000
1043.00000,73.00000,13.00000,60.00000,2.00000,11.65753,5.00000,4.00000,0.00000,35.00000,14.60000,61.00000,103.00000,400.00000
1749.00000,127.00000,21.00000,106.00000,5.00000,10.98425,14.00000,7.00000,4.00000,25.00000,9.07143,110.00000,165.00000,600.00000
1130.00000,86.00000,23.00000,63.00000,1.00000,10.74419,5.00000,4.00000,1.00000,32.00000,17.20000,77.00000,97.00000,200.00000
1746.00000,126.00000,32.00000,94.00000,3.00000,10.81746,17.00000,5.00000,6.00000,3.00000,7.41176,106.00000,144.00000,550.00000
2280.00000,158.00000,49.00000,109.00000,2.00000,11.03797,16.00000,10.00000,2.00000,26.00000,9.87500,143.00000,181.00000,800.00000
2352.00000,171.00000,54.00000,117.00000,2.00000,11.16959,13.00000,10.00000,0.00000,16.00000,13.15385,132.00000,197.00000,900.00000
772.00000,63.00000,16.00000,47.00000,5.00000,9.95238,8.00000,3.00000,2.00000,20.00000,7.87500,59.00000,53.00000,200.00000
1257.00000,99.00000,23.00000,76.00000,2.00000,10.27273,14.00000,2.00000,6.00000,9.00000,7.07143,84.00000,90.00000,250.00000
1312.00000,95.00000,27.00000,68.00000,5.00000,11.17895,7.00000,6.00000,1.00000,9.00000,13.57143,86.00000,121.00000,550.00000
2288.00000,174.00000,35.00000,139.00000,3.00000,10.37356,11.00000,7.00000,1.00000,32.00000,15.81818,147.00000,201.00000,250.00000
1286.00000,89.00000,19.00000,70.00000,3.00000,11.58427,8.00000,5.00000,0.00000,39.00000,11.12500,74.00000,123.00000,400.00000
1444.00000,107.00000,13.00000,94.00000,3.00000,10.57009,12.00000,8.00000,2.00000,21.00000,8.91667,88.00000,151.00000,750.00000
2130.00000,164.00000,43.00000,121.00000,3.00000,10.46341,12.00000,10.00000,0.00000,25.00000,13.66667,135.00000,174.00000,1000.00000
1803.00000,128.00000,36.00000,92.00000,3.00000,11.42969,8.00000,7.00000,1.00000,7.00000,16.00000,100.00000,179.00000,500.00000
1229.00000,79.00000,22.00000,57.00000,3.00000,12.21519,10.00000,5.00000,0.00000,13.00000,7.90000,68.00000,124.00000,300.00000
2091.00000,163.00000,29.00000,134.00000,2.00000,10.20859,11.00000,8.00000,1.00000,32.00000,14.81818,136.00000,174.00000,550.00000
993.00000,82.00000,19.00000,63.00000,2.00000,10.01220,3.00000,3.00000,0.00000,92.00000,27.33333,75.00000,80.00000,350.00000
1210.00000,85.00000,11.00000,74.00000,3.00000,11.61176,5.00000,5.00000,0.00000,32.00000,17.00000,72.00000,119.00000,250.00000
910.00000,68.00000,18.00000,50.00000,2.00000,10.67647,5.00000,5.00000,0.00000,33.00000,13.60000,60.00000,81.00000,200.00000
1668.00000,132.00000,34.00000,98.00000,2.00000,10.36364,15.00000,6.00000,2.00000,18.00000,8.80000,114.00000,136.00000,200.00000
1414.00000,103.00000,29.00000,74.00000,3.00000,10.87379,11.00000,3.00000,4.00000,10.00000,9.36364,90.00000,117.00000,150.00000
1571.00000,114.00000,30.00000,84.00000,3.00000,11.15789,8.00000,4.00000,2.00000,14.00000,14.25000,96.00000,134.00000,450.00000
1766.00000,128.00000,42.00000,86.00000,2.00000,11.03906,6.00000,6.00000,0.00000,43.00000,21.33333,114.00000,129.00000,500.00000
1092.00000,84.00000,24.00000,60.00000,2.00000,10.45238,7.00000,4.00000,0.00000,19.00000,12.00000,69.00000,115.00000,500.00000
1410.00000,103.00000,22.00000,81.00000,3.00000,10.73786,9.00000,6.00000,1.00000,33.00000,11.44444,83.00000,134.00000,350.00000
1212.00000,90.00000,16.00000,74.00000,4.00000,10.96667,7.00000,5.00000,1.00000,65.00000,12.85714,77.00000,115.00000,100.00000
1230.00000,96.00000,25.00000,71.00000,2.00000,10.47917,6.00000,3.00000,0.00000,45.00000,16.00000,84.00000,94.00000,750.00000
1171.00000,89.00000,17.00000,72.00000,3.00000,10.67416,7.00000,6.00000,0.00000,33.00000,12.71429,74.00000,95.00000,350.00000
1568.00000,122.00000,28.00000,94.00000,3.00000,10.20492,12.00000,7.00000,0.00000,14.00000,10.16667,103.00000,129.00000,700.00000
914.00000,65.00000,13.00000,52.00000,3.00000,11.20000,8.00000,5.00000,0.00000,15.00000,8.12500,59.00000,91.00000,400.00000
1690.00000,124.00000,42.00000,82.00000,1.00000,10.34677,13.00000,5.00000,1.00000,11.00000,9.53846,114.00000,132.00000,950.00000
1172.00000,85.00000,24.00000,61.00000,3.00000,11.22353,8.00000,4.00000,1.00000,26.00000,10.62500,72.00000,108.00000,550.00000
1364.00000,103.00000,22.00000,81.00000,2.00000,10.68932,5.00000,5.00000,0.00000,35.00000,20.60000,93.00000,113.00000,300.00000
1129.00000,78.00000,13.00000,65.00000,3.00000,11.53846,5.00000,5.00000,0.00000,34.00000,15.60000,74.00000,118.00000,350.00000
2198.00000,154.00000,29.00000,125.00000,3.00000,11.20130,15.00000,9.00000,0.00000,14.00000,10.26667,125.00000,218.00000,500.00000
613.00000,48.00000,8.00000,40.00000,1.00000,10.29167,8.00000,1.00000,2.00000,7.00000,6.00000,39.00000,60.00000,100.00000
1616.00000,131.00000,28.00000,103.00000,5.00000,10.03817,10.00000,4.00000,2.00000,36.00000,13.10000,109.00000,124.00000,750.00000
1068.00000,75.00000,21.00000,54.00000,3.00000,11.73333,5.00000,5.00000,0.00000,34.00000,15.00000,60.00000,96.00000,300.00000
1282.00000,83.00000,17.00000,66.00000,3.00000,12.18072,10.00000,5.00000,1.00000,22.00000,8.30000,78.00000,141.00000,300.00000
1472.00000,111.00000,27.00000,84.00000,2.00000,10.73874,11.00000,5.00000,1.00000,18.00000,10.09091,91.00000,136.00000,200.00000
2470.00000,177.00000,37.00000,140.00000,2.00000,11.20904,15.00000,10.00000,1.00000,42.00000,11.80000,138.00000,244.00000,700.00000
1143.00000,86.00000,19.00000,67.00000,3.00000,10.60465,10.00000,6.00000,0.00000,12.00000,8.60000,68.00000,103.00000,350.00000
1295.00000,98.00000,14.00000,84.00000,2.00000,10.58163,4.00000,4.00000,0.00000,40.00000,24.50000,85.00000,116.00000,300.00000
1728.00000,117.00000,16.00000,101.00000,3.00000,11.47009,14.00000,11.00000,3.00000,23.00000,8.35714,102.00000,197.00000,500.00000
1003.00000,80.00000,23.00000,57.00000,1.00000,10.51250,7.00000,3.00000,0.00000,19.00000,11.42857,70.00000,65.00000,400.00000
1182.00000,91.00000,25.00000,66.00000,3.00000,10.62637,8.00000,6.00000,0.00000,13.00000,11.37500,79.00000,100.00000,400.00000
1614.00000,121.00000,21.00000,100.00000,2.00000,10.47934,13.00000,5.00000,1.00000,11.00000,9.30769,92.00000,134.00000,700.00000
1222.00000,94.00000,21.00000,73.00000,4.00000,10.78723,10.00000,4.00000,2.00000,18.00000,9.40000,84.00000,90.00000,550.00000
1451.00000,104.00000,26.00000,78.00000,3.00000,11.29808,9.00000,7.00000,0.00000,34.00000,11.55556,93.00000,145.00000,200.00000
1239.00000,87.00000,14.00000,73.00000,3.00000,11.39080,6.00000,5.00000,0.00000,42.00000,14.50000,69.00000,130.00000,300.00000
1122.00000,82.00000,18.00000,64.00000,2.00000,11.20732,5.00000,4.00000,0.00000,33.00000,16.40000,75.00000,94.00000,550.00000
1803.00000,142.00000,27.00000,115.00000,3.00000,10.23944,8.00000,7.00000,0.00000,37.00000,17.75000,123.00000,163.00000,400.00000
1923.00000,141.00000,43.00000,98.00000,2.00000,10.97163,16.00000,6.00000,2.00000,12.00000,8.81250,114.00000,145.00000,400.00000
1280.00000,100.00000,31.00000,69.00000,1.00000,10.34000,8.00000,5.00000,1.00000,39.00000,12.50000,90.00000,107.00000,150.00000
1045.00000,86.00000,20.00000,66.00000,4.00000,9.95349,5.00000,5.00000,0.00000,34.00000,17.20000,80.00000,82.00000,300.00000
1474.00000,109.00000,17.00000,92.00000,2.00000,10.89908,5.00000,5.00000,0.00000,65.00000,21.80000,93.00000,147.00000,200.00000
1907.00000,130.00000,39.00000,91.00000,2.00000,11.66923,10.00000,6.00000,0.00000,39.00000,13.00000,109.00000,180.00000,600.00000
1502.00000,118.00000,20.00000,98.00000,3.00000,9.82203,13.00000,8.00000,2.00000,11.00000,9.07692,93.00000,143.00000,300.00000
1484.00000,106.00000,25.00000,81.00000,3.00000,10.93396,5.00000,5.00000,0.00000,71.00000,21.20000,84.00000,125.00000,450.00000
1733.00000,118.00000,33.00000,85.00000,3.00000,12.09322,7.00000,5.00000,0.00000,12.00000,16.85714,90.00000,173.00000,300.00000
1679.00000,134.00000,19.00000,115.00000,6.00000,10.06716,14.00000,8.00000,1.00000,18.00000,9.57143,100.00000,160.00000,500.00000
1712.00000,127.00000,39.00000,88.00000,3.00000,11.01575,9.00000,6.00000,0.00000,45.00000,14.11111,109.00000,134.00000,500.00000
1388.00000,106.00000,25.00000,81.00000,3.00000,10.32075,9.00000,6.00000,0.00000,13.00000,11.77778,92.00000,104.00000,650.00000
1269.00000,103.00000,20.00000,83.00000,2.00000,9.69903,7.00000,7.00000,0.00000,37.00000,14.71429,84.00000,100.00000,200.00000
1746.00000,116.00000,31.00000,85.00000,3.00000,11.70690,13.00000,6.00000,3.00000,9.00000,8.92308,87.00000,175.00000,200.00000
1845.00000,137.00000,25.00000,112.00000,2.00000,10.96350,12.00000,8.00000,0.00000,19.00000,11.41667,109.00000,159.00000,100.00000
773.00000,64.00000,6.00000,58.00000,4.00000,9.51562,7.00000,3.00000,1.00000,9.00000,9.14286,57.00000,69.00000,300.00000
1853.00000,148.00000,39.00000,109.00000,2.00000,10.27703,11.00000,9.00000,0.00000,23.00000,13.45455,125.00000,130.00000,500.00000
2394.00000,163.00000,48.00000,115.00000,2.00000,11.95706,11.00000,11.00000,0.00000,50.00000,14.81818,131.00000,226.00000,750.00000
1052.00000,80.00000,27.00000,53.00000,3.00000,10.96250,7.00000,3.00000,0.00000,38.00000,11.42857,71.00000,69.00000,600.00000
1267.00000,91.00000,19.00000,72.00000,3.00000,11.09890,8.00000,4.00000,1.00000,16.00000,11.37500,63.00000,120.00000,100.00000
2774.00000,208.00000,44.00000,164.00000,2.00000,10.75000,19.00000,12.00000,1.00000,11.00000,10.94737,154.00000,237.00000,600.00000
1965.00000,139.00000,18.00000,121.00000,3.00000,11.25899,4.00000,4.00000,0.00000,176.00000,34.75000,99.00000,230.00000,650.00000
1870.00000,142.00000,33.00000,109.00000,2.00000,10.92958,8.00000,5.00000,0.00000,37.00000,17.75000,114.00000,146.00000,250.00000
2114.00000,154.00000,24.00000,130.00000,3.00000,11.16234,13.00000,10.00000,0.00000,33.00000,11.84615,123.00000,197.00000,350.00000
1376.00000,98.00000,29.00000,69.00000,4.00000,11.16327,10.00000,4.00000,0.00000,15.00000,9.80000,88.00000,117.00000,500.00000
1571.00000,112.00000,23.00000,89.00000,3.00000,11.35714,8.00000,7.00000,0.00000,64.00000,14.00000,93.00000,159.00000,350.00000
1392.00000,104.00000,11.00000,93.00000,3.00000,10.79808,12.00000,6.00000,1.00000,14.00000,8.66667,90.00000,119.00000,500.00000
1327.00000,103.00000,19.00000,84.00000,2.00000,10.39806,9.00000,6.00000,0.00000,13.00000,11.44444,92.00000,118.00000,650.00000
1243.00000,87.00000,19.00000,68.00000,2.00000,11.47126,7.00000,7.00000,0.00000,22.00000,12.42857,59.00000,119.00000,350.00000
2117.00000,149.00000,40.00000,109.00000,3.00000,11.55705,10.00000,7.00000,2.00000,48.00000,14.90000,126.00000,191.00000,300.00000
2813.00000,203.00000,51.00000,152.00000,3.00000,10.77340,24.00000,12.00000,4.00000,21.00000,8.45833,169.00000,251.00000,650.00000
1391.00000,103.00000,25.00000,78.00000,2.00000,10.89320,10.00000,6.00000,1.00000,25.00000,10.30000,82.00000,116.00000,300.00000
1521.00000,114.00000,28.00000,86.00000,2.00000,10.85965,5.00000,5.00000,0.00000,69.00000,22.80000,94.00000,146.00000,400.00000
1990.00000,135.00000,44.00000,91.00000,3.00000,12.06667,9.00000,8.00000,1.00000,39.00000,15.00000,104.00000,183.00000,600.00000
1246.00000,100.00000,26.00000,74.00000,2.00000,10.19000,6.00000,3.00000,0.00000,15.00000,16.66667,93.00000,90.00000,400.00000
1094.00000,103.00000,12.00000,91.00000,5.00000,8.59223,7.00000,3.00000,1.00000,8.00000,14.71429,91.00000,84.00000,50.00000
1316.00000,81.00000,5.00000,76.00000,3.00000,12.46914,7.00000,6.00000,0.00000,32.00000,11.57143,67.00000,161.00000,300.00000
1522.00000,120.00000,28.00000,92.00000,3.00000,10.29167,10.00000,6.00000,0.00000,13.00000,12.00000,101.00000,135.00000,500.00000
1375.00000,90.00000,31.00000,59.00000,2.00000,12.08889,17.00000,3.00000,9.00000,10.00000,5.29412,71.00000,130.00000,500.00000
2183.00000,152.00000,36.00000,116.00000,2.00000,11.67763,20.00000,7.00000,5.00000,13.00000,7.60000,132.00000,195.00000,300.00000
1287.00000,92.00000,24.00000,68.00000,1.00000,11.29348,8.00000,4.00000,0.00000,35.00000,11.50000,81.00000,110.00000,900.00000
1721.00000,113.00000,6.00000,107.00000,3.00000,12.22124,7.00000,7.00000,0.00000,33.00000,16.14286,79.00000,199.00000,200.00000
1504.00000,107.00000,32.00000,75.00000,3.00000,11.50467,11.00000,6.00000,1.00000,20.00000,9.72727,96.00000,114.00000,650.00000
2258.00000,178.00000,27.00000,151.00000,4.00000,9.94944,13.00000,6.00000,6.00000,4.00000,13.69231,137.00000,223.00000,900.00000
1205.00000,89.00000,10.00000,79.00000,3.00000,10.71910,9.00000,7.00000,1.00000,29.00000,9.88889,84.00000,122.00000,350.00000
1492.00000,113.00000,23.00000,90.00000,2.00000,10.71681,9.00000,8.00000,0.00000,25.00000,12.55556,104.00000,136.00000,400.00000
1142.00000,88.00000,19.00000,69.00000,3.00000,10.59091,9.00000,5.00000,0.00000,18.00000,9.77778,69.00000,98.00000,400.00000
1379.00000,107.00000,28.00000,79.00000,2.00000,10.51402,8.00000,6.00000,1.00000,35.00000,13.37500,89.00000,117.00000,550.00000
1813.00000,128.00000,42.00000,86.00000,3.00000,11.46094,12.00000,8.00000,2.00000,35.00000,10.66667,103.00000,161.00000,400.00000
1122.00000,90.00000,20.00000,70.00000,3.00000,10.14444,6.00000,5.00000,0.00000,35.00000,15.00000,77.00000,93.00000,300.00000
1041.00000,82.00000,20.00000,62.00000,2.00000,10.43902,5.00000,5.00000,0.00000,36.00000,16.40000,68.00000,92.00000,200.00000
1364.00000,103.00000,33.00000,70.00000,2.00000,10.67961,6.00000,5.00000,0.00000,33.00000,17.16667,96.00000,97.00000,250.00000
1659.00000,107.00000,29.00000,78.00000,3.00000,12.52336,9.00000,6.00000,1.00000,32.00000,11.88889,89.00000,158.00000,650.00000
2279.00000,167.00000,40.00000,127.00000,2.00000,11.02994,15.00000,9.00000,0.00000,16.00000,11.13333,136.00000,207.00000,850.00000
1949.00000,144.00000,42.00000,102.00000,2.00000,10.90972,9.00000,7.00000,0.00000,32.00000,16.00000,124.00000,163.00000,1000.00000
1292.00000,95.00000,38.00000,57.00000,1.00000,11.23158,7.00000,7.00000,0.00000,42.00000,13.57143,83.00000,102.00000,400.00000
1728.00000,134.00000,47.00000,87.00000,1.00000,10.45522,12.00000,7.00000,0.00000,34.00000,11.16667,120.00000,128.00000,550.00000
1803.00000,126.00000,27.00000,99.00000,2.00000,11.63492,5.00000,5.00000,0.00000,96.00000,25.20000,101.00000,167.00000,500.00000
991.00000,78.00000,18.00000,60.00000,3.00000,10.34615,7.00000,4.00000,0.00000,11.00000,11.14286,62.00000,85.00000,500.00000
1210.00000,91.00000,23.00000,68.00000,2.00000,10.67033,9.00000,5.00000,1.00000,22.00000,10.11111,75.00000,86.00000,350.00000
1113.00000,77.00000,28.00000,49.00000,3.00000,11.74026,6.00000,4.00000,1.00000,38.00000,12.83333,64.00000,97.00000,200.00000
905.00000,73.00000,22.00000,51.00000,3.00000,10.24658,4.00000,4.00000,0.00000,48.00000,18.25000,55.00000,76.00000,400.00000
1945.00000,139.00000,43.00000,96.00000,3.00000,11.46043,14.00000,9.00000,2.00000,23.00000,9.92857,114.00000,182.00000,600.00000
1770.00000,132.00000,40.00000,92.00000,2.00000,10.97727,12.00000,9.00000,0.00000,21.00000,11.00000,111.00000,152.00000,450.00000
1776.00000,133.00000,35.00000,98.00000,2.00000,10.78947,17.00000,6.00000,6.00000,7.00000,7.82353,126.00000,151.00000,750.00000
1191.00000,89.00000,40.00000,49.00000,1.00000,11.05618,11.00000,3.00000,3.00000,10.00000,8.09091,72.00000,89.00000,500.00000
1658.00000,129.00000,40.00000,89.00000,2.00000,10.59690,11.00000,5.00000,0.00000,14.00000,11.72727,96.00000,140.00000,300.00000
1012.00000,72.00000,19.00000,53.00000,1.00000,11.47222,8.00000,6.00000,1.00000,20.00000,9.00000,69.00000,91.00000,400.00000
1082.00000,83.00000,18.00000,65.00000,1.00000,10.53012,9.00000,5.00000,0.00000,18.00000,9.22222,73.00000,95.00000,700.00000
1567.00000,120.00000,28.00000,92.00000,3.00000,10.30000,9.00000,8.00000,0.00000,28.00000,13.33333,102.00000,141.00000,400.00000
1716.00000,124.00000,26.00000,98.00000,3.00000,11.19355,13.00000,6.00000,4.00000,2.00000,9.53846,109.00000,168.00000,350.00000
2219.00000,170.00000,41.00000,129.00000,3.00000,10.60000,12.00000,9.00000,1.00000,21.00000,14.16667,153.00000,184.00000,650.00000
2381.00000,181.00000,54.00000,127.00000,2.00000,10.70166,14.00000,11.00000,0.00000,23.00000,12.92857,156.00000,184.00000,800.00000
