# TypeTokenRatio, GuiraudsIndex, Yule's_K, HapaxLegonema, AdvancedGuiraud, Avaliacao
1.14876,10.26309,22.77315,121.00000,3.98649,400.00000
1.13953,8.68731,37.48438,86.00000,3.23249,350.00000
1.29730,7.55259,91.14583,74.00000,2.44949,500.00000
1.07843,6.87684,33.05785,51.00000,1.34840,200.00000
1.17500,8.25137,40.74242,80.00000,2.88798,500.00000
1.20755,9.36916,48.82812,106.00000,4.33103,550.00000
1.18750,8.99122,47.70699,96.00000,2.71610,1000.00000
1.08824,11.17913,10.95690,136.00000,4.02778,800.00000
1.11565,11.47877,20.82094,147.00000,4.91947,0.00000
1.17582,8.79730,41.92506,91.00000,3.28690,600.00000
1.18269,9.37736,29.08322,104.00000,2.79518,700.00000
1.16000,9.28477,31.21284,100.00000,3.99245,600.00000
1.18045,10.61456,29.21011,133.00000,3.67120,600.00000
1.18947,8.93685,34.45845,95.00000,3.48067,400.00000
1.13793,8.74383,28.56851,87.00000,3.91965,300.00000
1.29204,9.35195,87.25840,113.00000,2.81386,300.00000
1.12500,10.32796,20.85048,120.00000,3.78692,250.00000
1.15385,8.22192,41.97531,78.00000,3.16228,400.00000
1.14474,8.14806,39.63535,76.00000,3.21634,350.00000
1.22105,8.82053,40.13080,95.00000,3.06397,700.00000
1.14118,8.63044,34.00999,85.00000,2.53837,650.00000
1.20253,11.46252,23.26870,158.00000,5.29598,450.00000
1.05051,9.70775,9.24556,99.00000,3.13786,250.00000
1.22951,9.96126,62.22222,122.00000,4.40908,800.00000
1.12500,9.23760,27.43484,96.00000,3.65655,550.00000
1.33333,10.17349,82.11248,138.00000,4.05465,500.00000
1.20833,7.71921,97.76721,72.00000,3.32355,400.00000
1.10870,9.10936,24.99039,92.00000,3.76256,500.00000
1.28814,6.76776,83.10249,59.00000,1.60591,750.00000
1.20833,7.71921,58.13185,72.00000,3.10913,250.00000
1.07971,11.30540,10.81032,138.00000,4.42385,0.00000
1.13821,10.39540,20.40816,123.00000,4.05674,750.00000
1.24000,8.98027,42.92404,100.00000,2.87368,350.00000
1.13433,7.68543,38.08864,67.00000,2.40887,100.00000
1.13750,8.38628,33.81234,80.00000,2.62071,600.00000
1.06098,8.79132,15.85414,82.00000,3.75239,500.00000
1.15152,9.27220,29.23977,99.00000,4.49561,500.00000
1.40789,7.34720,104.81265,76.00000,3.48025,550.00000
1.20755,9.36916,40.28320,106.00000,3.53553,850.00000
1.23171,8.15930,60.77836,82.00000,3.58213,750.00000
1.21519,8.06290,47.74306,79.00000,2.44949,150.00000
1.14286,7.82624,34.37500,70.00000,2.45967,450.00000
1.22581,8.71025,50.78486,93.00000,2.24781,250.00000
1.54455,8.08647,125.73964,101.00000,1.92154,300.00000
1.09259,9.94221,14.36369,108.00000,3.77436,300.00000
1.16429,10.96565,33.87406,140.00000,5.48282,350.00000
1.09278,9.42147,17.79993,97.00000,3.78801,350.00000
1.06931,9.71873,15.43210,101.00000,5.00370,200.00000
1.21212,10.43552,28.12500,132.00000,4.11096,500.00000
1.11765,10.31861,20.35163,119.00000,4.07542,700.00000
1.30208,8.58650,90.88000,96.00000,3.39882,550.00000
1.29310,9.47136,62.22222,116.00000,3.18434,600.00000
1.16000,9.28477,32.69917,100.00000,4.36384,700.00000
1.24107,9.49972,41.40572,112.00000,3.47757,800.00000
1.08140,8.91778,16.18684,86.00000,3.73303,750.00000
1.12264,9.71700,22.59727,106.00000,3.94180,700.00000
1.12121,9.39666,21.10218,99.00000,3.51188,0.00000
1.31452,9.71243,50.43472,124.00000,4.22961,250.00000
1.16031,10.62550,25.10388,131.00000,4.46109,700.00000
1.18919,7.88843,38.73967,74.00000,2.45181,250.00000
1.15909,8.71330,32.67974,88.00000,3.16847,500.00000
1.12727,9.87829,28.61602,110.00000,3.95132,750.00000
1.15873,7.37359,52.54269,63.00000,3.97940,200.00000
1.16346,9.45455,42.34683,104.00000,4.45455,450.00000
1.26549,9.44953,41.07780,113.00000,3.26134,250.00000
1.18750,8.20783,39.88920,80.00000,3.79612,0.00000
1.32895,7.56228,66.66013,76.00000,2.78610,150.00000
1.33333,6.87386,107.70975,63.00000,2.72772,200.00000
1.41538,6.77672,94.51796,65.00000,2.50217,400.00000
1.33077,9.88372,40.76314,130.00000,3.87746,450.00000
1.25275,8.52293,49.24592,91.00000,2.80976,750.00000
1.08235,8.86186,23.62949,85.00000,3.12772,500.00000
1.37500,8.00000,69.66737,88.00000,2.36364,600.00000
1.19231,9.33948,28.61602,104.00000,2.96349,600.00000
1.18750,8.99122,40.01231,96.00000,3.27805,400.00000
1.12121,7.67234,29.21841,66.00000,1.85996,800.00000
1.13265,9.30175,32.46490,98.00000,2.94239,350.00000
1.15888,9.60888,28.61602,107.00000,2.96349,500.00000
1.16279,8.60000,44.00000,86.00000,3.10000,350.00000
1.30488,7.92724,54.15320,82.00000,2.41684,700.00000
1.21765,11.81582,29.87234,170.00000,4.10078,400.00000
1.17442,8.55732,37.25125,86.00000,3.38313,400.00000
1.14706,9.42990,26.29849,102.00000,4.34515,400.00000
1.14423,9.53366,28.24659,104.00000,3.39178,1000.00000
1.14737,9.09935,26.93376,95.00000,4.40600,700.00000
1.10000,10.87115,16.62673,130.00000,5.10108,250.00000
1.19672,7.13951,86.32014,61.00000,3.16011,400.00000
1.32667,10.63322,58.58438,150.00000,3.11908,300.00000
1.10853,10.78752,16.62673,129.00000,4.18121,650.00000
1.10294,7.85196,28.44444,68.00000,2.65581,400.00000
1.22901,10.32425,61.72601,131.00000,3.70412,600.00000
1.13223,10.33773,18.11498,121.00000,2.99025,850.00000
1.14667,8.08746,43.26663,75.00000,3.88198,250.00000
1.05000,6.17213,22.67574,40.00000,1.08012,250.00000
1.20312,7.29348,53.97200,64.00000,2.16525,250.00000
1.18310,7.74674,42.51701,71.00000,2.72772,150.00000
1.26829,8.04076,55.47337,82.00000,2.74563,450.00000
1.14634,8.45765,40.74242,82.00000,3.91940,50.00000
1.30928,8.60736,63.24013,97.00000,2.04092,450.00000
1.08759,11.22348,13.51290,137.00000,3.35885,550.00000
1.19802,9.18182,35.51670,101.00000,3.63636,250.00000
1.14423,9.53366,25.42193,104.00000,2.75010,400.00000
1.34752,10.22922,44.32133,141.00000,2.68426,500.00000
1.11765,7.80013,31.16343,68.00000,3.44124,250.00000
1.09859,8.03917,23.01118,71.00000,4.30265,150.00000
1.26623,11.02817,53.12295,154.00000,3.00768,350.00000
1.07317,6.18098,30.99174,41.00000,2.41209,250.00000
1.02174,9.48908,4.52694,92.00000,4.64140,250.00000
1.21111,8.62044,40.40064,90.00000,3.73552,300.00000
1.01754,7.48447,5.94530,57.00000,1.96960,350.00000
1.22826,8.65463,53.25397,92.00000,3.57474,700.00000
1.19091,9.61074,34.96300,110.00000,3.84430,500.00000
1.17582,8.79730,34.93755,91.00000,2.32017,400.00000
1.09184,9.47402,26.20316,98.00000,4.15697,700.00000
1.17073,8.36909,60.76389,82.00000,3.16392,900.00000
1.04762,7.75476,13.77410,63.00000,3.93893,250.00000
1.07353,7.95880,18.76525,68.00000,3.04307,450.00000
1.17500,8.25137,36.21548,80.00000,2.68170,550.00000
1.18919,7.88843,46.48760,74.00000,2.23861,500.00000
1.20779,7.98453,53.18534,77.00000,3.00716,400.00000
1.12121,7.67234,65.74142,66.00000,3.37118,250.00000
1.08108,10.13287,12.50000,111.00000,3.56020,900.00000
1.20536,9.63943,46.09053,112.00000,3.78692,400.00000
1.26667,8.42927,56.94060,90.00000,2.90342,250.00000
1.24590,6.99718,65.78947,61.00000,2.63828,400.00000
1.23529,9.81495,36.09607,119.00000,3.54658,650.00000
1.24051,7.98021,49.97918,79.00000,3.03046,400.00000
1.22222,7.67523,56.81818,72.00000,2.02541,100.00000
1.47826,5.57832,220.58824,46.00000,1.69775,400.00000
1.18919,7.88843,46.48760,74.00000,2.13201,400.00000
1.22857,9.24473,60.09254,105.00000,5.10662,100.00000
1.10714,10.05790,18.21020,112.00000,3.41250,500.00000
1.25316,7.93980,51.01520,79.00000,2.81411,100.00000
1.05747,9.07038,14.17769,87.00000,2.81494,600.00000
1.22727,9.46729,49.38272,110.00000,3.09839,300.00000
1.47541,6.42996,135.80247,61.00000,2.00278,300.00000
1.10909,9.95893,18.81215,110.00000,3.80250,450.00000
1.35821,7.02351,193.21338,67.00000,2.51588,400.00000
1.32432,7.47513,60.39150,74.00000,2.72741,250.00000
1.09639,8.70076,21.73651,83.00000,3.04003,250.00000
1.06329,8.61961,31.17914,79.00000,4.36436,600.00000
1.10811,10.00853,21.15143,111.00000,3.06568,400.00000
1.01370,8.48608,3.65230,73.00000,2.55745,550.00000
1.22857,10.67490,29.74581,140.00000,4.42246,300.00000
1.09091,8.98146,23.87153,88.00000,2.55155,500.00000
1.09474,9.31552,18.49112,95.00000,4.41261,700.00000
1.22727,10.37090,32.76939,132.00000,4.16407,850.00000
1.09848,10.96200,14.26873,132.00000,6.06232,750.00000
1.20930,8.43299,44.37870,86.00000,2.84368,200.00000
1.13812,12.61087,16.02413,181.00000,4.87713,850.00000
1.24299,9.27808,35.05003,107.00000,3.81528,650.00000
1.18667,7.94998,55.54854,75.00000,3.92199,450.00000
1.08989,9.03658,19.13062,89.00000,3.14757,600.00000
1.12698,7.47672,43.64213,63.00000,2.37356,550.00000
1.25275,8.52293,50.78486,91.00000,2.24781,800.00000
1.17266,10.88732,25.59374,139.00000,5.09119,600.00000
1.14286,9.89949,32.95898,112.00000,2.82843,750.00000
1.08140,8.91778,16.18684,86.00000,2.79977,350.00000
1.14286,8.92328,25.88757,91.00000,3.72621,200.00000
1.10294,7.85196,24.88889,68.00000,3.11769,300.00000
1.08108,5.85021,37.50000,37.00000,3.00416,150.00000
1.25373,7.31030,56.68934,67.00000,2.50951,400.00000
1.11268,11.29691,16.02307,142.00000,4.13690,600.00000
1.20513,9.85318,41.24541,117.00000,3.95811,200.00000
1.13158,8.19529,27.04164,76.00000,3.12715,350.00000
1.24060,10.35404,37.46556,133.00000,3.50325,0.00000
1.16107,11.32826,28.06642,149.00000,4.25760,550.00000
1.16667,8.48528,39.56685,84.00000,2.92944,450.00000
1.29323,10.14115,47.99892,133.00000,4.34621,400.00000
1.15152,9.27220,49.24592,99.00000,4.12098,550.00000
1.10870,9.10936,23.06805,92.00000,3.56453,300.00000
1.13333,8.91133,24.99039,90.00000,4.05960,650.00000
1.20000,10.00000,34.72222,120.00000,3.25000,500.00000
1.11765,10.31861,18.09034,119.00000,6.06977,400.00000
1.17647,5.37587,112.50000,34.00000,2.05548,200.00000
1.18440,10.91091,20.79673,141.00000,4.25603,350.00000
1.10870,9.10936,24.99039,92.00000,2.47537,200.00000
1.07801,11.43661,11.25346,141.00000,5.35331,400.00000
1.10596,11.68473,21.51386,151.00000,5.33938,700.00000
1.18018,9.69812,37.29386,111.00000,3.05796,550.00000
1.08800,10.71866,16.21972,125.00000,4.63046,850.00000
1.13253,8.56080,40.74242,83.00000,2.88798,750.00000
1.08054,11.74285,14.65993,149.00000,4.25580,650.00000
1.23333,8.54242,61.68330,90.00000,3.89155,350.00000
1.20312,7.29348,60.71850,64.00000,2.39317,300.00000
1.19130,9.82511,33.03319,115.00000,3.84461,600.00000
1.23590,12.56105,28.92512,195.00000,5.60416,850.00000
1.18182,11.00000,25.20920,143.00000,3.69231,800.00000
1.25532,8.65340,47.40017,94.00000,2.76172,850.00000
1.30508,9.50871,48.91213,118.00000,4.10970,350.00000
1.14634,8.45765,29.42508,82.00000,3.40369,500.00000
1.29091,9.23099,50.58520,110.00000,3.52456,650.00000
1.14458,8.51562,39.88920,83.00000,4.10391,400.00000
1.17284,8.31042,39.88920,81.00000,2.77014,450.00000
1.16471,8.54282,36.73095,85.00000,3.11562,400.00000
1.21333,7.86214,84.53085,75.00000,2.20140,500.00000
1.18349,9.59691,32.44997,109.00000,4.66639,550.00000
1.21739,10.64693,29.76190,138.00000,3.85758,600.00000
1.09524,8.75761,21.26654,84.00000,3.23197,400.00000
1.19101,8.64444,37.37985,89.00000,3.20524,600.00000
1.20213,8.84278,37.59104,94.00000,3.95103,0.00000
1.19672,7.13951,71.30794,61.00000,2.69195,400.00000
1.15455,9.76092,31.00006,110.00000,2.92828,600.00000
1.11688,8.30312,35.15414,77.00000,2.91148,200.00000
1.18868,9.44323,35.27337,106.00000,3.56348,550.00000
1.10490,11.37647,14.42077,143.00000,5.48935,800.00000
1.29545,10.09429,44.45812,132.00000,2.90593,900.00000
1.06780,7.43330,20.15621,59.00000,2.89773,200.00000
1.17857,8.44232,38.77155,84.00000,3.41713,250.00000
1.10465,8.82341,26.59280,86.00000,2.46235,550.00000
1.18367,11.14404,21.13886,147.00000,3.71468,250.00000
1.20270,7.84398,65.64828,74.00000,3.07399,400.00000
1.21591,8.50728,54.15320,88.00000,4.15697,750.00000
1.21481,10.54173,41.64188,135.00000,4.29478,1000.00000
1.28000,8.83883,57.37305,100.00000,3.44715,500.00000
1.16176,7.65060,38.45538,68.00000,2.92523,300.00000
1.19853,10.65234,57.96229,136.00000,4.22961,550.00000
1.09333,8.28236,20.82094,75.00000,2.65036,350.00000
1.18056,7.80950,49.82699,72.00000,2.38624,250.00000
1.13333,7.27607,56.22837,60.00000,2.66789,200.00000
1.15789,9.92243,26.40037,114.00000,2.95932,200.00000
1.14444,8.86796,28.27788,90.00000,3.35012,150.00000
1.18750,8.99122,38.47338,96.00000,4.49561,450.00000
1.12281,10.07627,21.97266,114.00000,5.92202,500.00000
1.21739,7.52852,48.18594,69.00000,2.40040,500.00000
1.24096,8.17823,60.32614,83.00000,3.74425,350.00000
1.16883,8.11651,44.44444,77.00000,2.74064,100.00000
1.14286,8.57321,39.06250,84.00000,2.75568,750.00000
1.20270,7.84398,47.97374,74.00000,3.70999,350.00000
1.18447,9.32518,36.28057,103.00000,3.34982,700.00000
1.10169,7.31805,28.40237,59.00000,3.47297,400.00000
1.08772,10.23750,14.30801,114.00000,3.95132,950.00000
1.18056,7.80950,63.66782,72.00000,3.14549,550.00000
1.10753,9.16356,28.27788,93.00000,2.56186,300.00000
1.05405,8.37885,13.14924,74.00000,3.05715,350.00000
1.23200,10.07279,48.91213,125.00000,2.09514,500.00000
1.23077,5.62917,95.48611,39.00000,2.02073,100.00000
1.20183,9.52337,34.96300,109.00000,2.97059,750.00000
1.25000,6.92820,71.11111,60.00000,2.07846,300.00000
1.06410,8.56161,17.41907,78.00000,3.29293,300.00000
1.21978,8.63734,61.68330,91.00000,2.84747,200.00000
1.28261,10.37272,49.79412,138.00000,3.98372,700.00000
1.26471,7.33263,78.42077,68.00000,2.15666,350.00000
1.15294,8.58630,33.31945,85.00000,2.42437,300.00000
1.14706,9.42990,27.75951,102.00000,2.86595,500.00000
1.14286,7.82624,37.50000,70.00000,1.67705,400.00000
1.15190,8.28145,43.47301,79.00000,2.41106,400.00000
1.31522,8.36364,58.73916,92.00000,3.36364,700.00000
1.11905,8.66394,24.89814,84.00000,2.47541,550.00000
1.11828,9.11940,22.18935,93.00000,2.45145,200.00000
1.26087,7.39758,147.97199,69.00000,3.43076,300.00000
1.09333,8.28236,29.74420,75.00000,3.53381,550.00000
1.15447,10.32193,24.79667,123.00000,3.86023,400.00000
1.23684,9.60053,43.25738,114.00000,4.12654,400.00000
1.11111,9.00000,24.00000,90.00000,5.00000,150.00000
1.07500,8.62662,18.92915,80.00000,4.09765,300.00000
1.17204,8.90778,35.35056,93.00000,3.35239,200.00000
1.19266,9.55993,44.97041,109.00000,2.98200,600.00000
1.26882,8.56134,68.94571,93.00000,2.39349,300.00000
1.26190,8.15880,78.31969,84.00000,3.10811,450.00000
1.31111,8.28517,91.92761,90.00000,3.03790,300.00000
1.34000,8.63868,74.62687,100.00000,2.50522,500.00000
1.16514,9.67219,29.76006,109.00000,4.34805,500.00000
1.15217,8.93583,37.37985,92.00000,2.91386,650.00000
1.22619,8.27677,49.01499,84.00000,2.95599,200.00000
1.33333,8.07775,102.55648,87.00000,3.80675,200.00000
1.25688,9.31250,74.59108,109.00000,3.67374,100.00000
1.12281,7.12500,48.82812,57.00000,2.37500,300.00000
1.18400,10.27494,38.34916,125.00000,3.69898,500.00000
1.24427,10.26071,33.12131,131.00000,3.91630,750.00000
1.12676,7.93804,34.37500,71.00000,4.02492,600.00000
1.44444,6.60419,140.07970,63.00000,2.30623,100.00000
1.35065,10.67798,48.53920,154.00000,4.64561,600.00000
1.40404,8.39707,77.63573,99.00000,3.22312,650.00000
1.24561,9.56667,39.67467,114.00000,3.52456,250.00000
1.25203,9.91162,45.53888,123.00000,3.06213,350.00000
1.11364,8.88934,27.07205,88.00000,3.03046,500.00000
1.20430,8.78767,44.64286,93.00000,3.87414,350.00000
1.15556,8.82523,35.13314,90.00000,2.74563,500.00000
1.11957,9.06503,28.27788,92.00000,3.44865,650.00000
1.47458,6.32546,124.19078,59.00000,3.00192,350.00000
1.18254,10.32232,28.82753,126.00000,3.68654,300.00000
1.20118,11.86147,29.60518,169.00000,3.86024,650.00000
1.25610,8.07970,58.44095,82.00000,3.25159,300.00000
1.21277,8.80391,55.40166,94.00000,2.90342,400.00000
1.29808,8.95089,60.35665,104.00000,3.18445,600.00000
1.07527,9.30000,14.00000,93.00000,3.80000,400.00000
1.13187,8.96650,30.16307,91.00000,4.43398,50.00000
1.20896,7.44444,54.86968,67.00000,2.77778,300.00000
1.18812,9.22000,38.88889,101.00000,4.74693,500.00000
1.26761,7.48406,69.13580,71.00000,2.84605,500.00000
1.15152,10.70661,23.37258,132.00000,5.27220,300.00000
1.13580,8.44483,28.35539,81.00000,2.81494,900.00000
1.43038,7.43169,202.05184,79.00000,2.82216,200.00000
1.11458,9.28067,24.45628,96.00000,4.35031,650.00000
1.29927,10.26858,89.63515,137.00000,4.19738,900.00000
1.05952,8.90398,15.14960,84.00000,2.22600,350.00000
1.08654,9.78350,17.22923,104.00000,4.23324,400.00000
1.27536,7.35542,90.39256,69.00000,2.66501,400.00000
1.20225,8.60395,48.91257,89.00000,3.38358,550.00000
1.24272,9.10400,59.81445,103.00000,3.97748,400.00000
1.16883,8.11651,49.38272,77.00000,3.37310,300.00000
1.20588,7.50934,86.25818,68.00000,2.76079,200.00000
1.07292,9.45916,18.85192,96.00000,4.43398,250.00000
1.20225,8.60395,43.67194,89.00000,2.70686,650.00000
1.22794,10.52400,37.29069,136.00000,4.17865,850.00000
1.16129,10.33333,22.18364,124.00000,4.16667,1000.00000
1.14458,8.51562,28.80886,83.00000,2.15455,400.00000
1.11667,10.36642,15.59367,120.00000,5.09682,550.00000
1.24752,8.99780,42.83195,101.00000,3.74166,500.00000
1.25806,7.02012,111.76857,62.00000,2.49101,500.00000
1.21333,7.86214,77.28535,75.00000,2.83037,350.00000
1.20312,7.29348,57.34525,64.00000,2.96297,200.00000
1.32727,6.43726,97.57928,55.00000,2.10674,400.00000
1.21930,9.66935,35.19487,114.00000,3.64721,600.00000
1.18919,9.66131,43.61800,111.00000,3.82971,450.00000
1.05556,10.92559,9.04517,126.00000,4.16213,750.00000
1.23611,7.63198,65.64828,72.00000,4.13399,500.00000
1.34375,8.45233,92.54252,96.00000,3.16962,300.00000
1.04348,8.13173,11.57407,69.00000,2.71058,400.00000
1.13699,8.01279,63.86994,73.00000,2.85387,700.00000
1.17647,9.31128,40.27778,102.00000,3.56020,400.00000
1.13761,9.78849,28.61602,109.00000,2.69408,350.00000
1.11111,11.73456,15.22491,153.00000,4.75518,650.00000
1.16026,11.59539,17.09350,156.00000,3.86513,800.00000
1.12903,9.07587,38.09524,93.00000,3.12288,700.00000
1.30000,9.60769,86.29191,120.00000,3.52282,600.00000
1.23711,8.85485,50.00000,97.00000,3.01247,400.00000
1.14729,10.60373,22.82688,129.00000,3.69898,200.00000
1.31818,10.00689,72.00423,132.00000,4.24535,500.00000
1.13187,8.96650,28.27788,91.00000,2.95599,400.00000
1.20000,7.35980,59.17160,65.00000,2.60424,300.00000
1.06542,10.02147,12.31148,107.00000,4.68293,750.00000
1.12963,6.91399,53.74899,54.00000,2.30466,50.00000
1.14737,9.09935,31.98384,95.00000,3.25661,500.00000
1.35043,9.30802,79.31421,117.00000,4.05734,400.00000
1.13235,10.95919,17.70956,136.00000,2.90096,400.00000
1.27419,9.86491,52.87614,124.00000,3.18223,650.00000
1.26364,9.33008,45.54630,110.00000,3.30794,700.00000
1.24468,8.69030,58.44108,94.00000,2.95840,300.00000
1.18065,11.45793,21.49960,155.00000,4.50925,800.00000
1.08140,8.91778,18.49925,86.00000,3.00716,550.00000
1.15200,10.41667,23.14815,125.00000,4.00000,600.00000
1.15179,9.86105,28.84442,112.00000,3.52180,600.00000
1.13291,11.80947,18.72601,158.00000,4.85833,650.00000
1.15278,7.90303,49.35404,72.00000,3.84175,250.00000
1.06957,10.36920,11.89768,115.00000,3.87718,500.00000
1.10219,11.14890,19.29740,137.00000,3.98756,350.00000
1.22222,6.06780,72.72727,45.00000,1.61808,150.00000
1.20492,10.06239,34.24499,122.00000,4.12393,700.00000
1.21053,9.70432,32.55619,114.00000,3.57528,650.00000
1.16000,8.04084,42.27771,75.00000,3.00192,350.00000
1.14851,9.37761,25.26754,101.00000,4.54954,350.00000
1.13158,8.19529,29.74581,76.00000,2.91148,900.00000
1.11450,10.84164,16.88872,131.00000,3.55871,250.00000
1.19149,10.87839,23.38435,141.00000,4.24334,200.00000
1.08537,8.69198,27.77427,82.00000,2.43800,500.00000
1.23750,8.04030,48.97459,80.00000,3.31662,600.00000
1.15126,10.16686,29.83643,119.00000,4.35722,850.00000
1.11607,10.01758,37.12000,112.00000,3.75659,800.00000
1.09821,10.09870,14.54161,112.00000,2.97551,450.00000
1.06931,9.71873,13.71742,101.00000,3.46410,450.00000
1.28571,8.73053,61.72840,98.00000,4.36527,350.00000
1.48649,4.98908,185.12397,37.00000,1.07872,150.00000
1.34021,8.50746,71.00592,97.00000,3.15741,400.00000
1.00000,4.69042,0.00000,22.00000,2.55841,250.00000
1.38961,7.44387,78.60949,77.00000,2.90021,300.00000
1.12791,8.73198,36.13561,86.00000,3.35064,250.00000
1.22727,8.46780,58.29904,88.00000,2.50185,400.00000
1.24806,10.16662,40.89348,129.00000,4.64985,850.00000
1.10465,8.82341,19.94460,86.00000,2.87274,600.00000
1.30882,7.20799,108.57215,68.00000,2.54399,400.00000
1.21488,9.97991,51.83026,121.00000,4.37137,500.00000
1.26000,8.90871,52.91005,100.00000,3.11805,250.00000
1.16239,10.03267,25.95156,117.00000,4.11597,700.00000
1.28750,7.88263,65.98171,80.00000,3.25159,200.00000
1.31481,9.06316,44.63400,108.00000,3.44064,600.00000
1.07018,7.29810,26.87450,57.00000,2.56074,500.00000
1.39200,9.47623,78.61012,125.00000,4.39697,750.00000
1.11888,11.30514,21.09375,143.00000,5.37587,900.00000
1.41176,7.75940,69.44444,85.00000,2.55604,800.00000
1.18182,8.07179,48.30335,77.00000,3.87865,400.00000
1.15254,10.11842,33.52076,118.00000,3.77297,600.00000
1.30894,9.69376,48.60924,123.00000,3.23125,250.00000
1.15217,8.93583,28.47989,92.00000,2.71960,350.00000
1.15714,7.77778,57.91800,70.00000,2.44444,350.00000
1.21875,8.87520,45.29184,96.00000,3.51310,350.00000
1.35433,9.68366,51.37912,127.00000,4.19371,600.00000
1.25316,7.93980,63.25885,79.00000,3.01511,500.00000
1.16190,9.50625,24.18705,105.00000,3.34982,650.00000
1.05556,7.15247,24.62296,54.00000,3.04642,400.00000
1.06667,10.60660,10.98633,120.00000,4.15425,650.00000
1.20667,11.14941,37.84988,150.00000,3.34482,800.00000
1.07595,8.56875,24.91349,79.00000,3.25396,450.00000
1.10526,8.29228,25.51020,76.00000,3.92792,450.00000
1.14035,9.99846,23.66864,114.00000,3.42053,750.00000
1.11290,7.46392,33.60639,62.00000,3.00965,350.00000
1.25926,8.02020,61.51480,81.00000,2.27734,700.00000
1.10169,10.34928,18.93491,118.00000,3.94676,950.00000
1.25424,9.69954,37.43608,118.00000,4.27437,600.00000
1.21649,8.92957,54.58202,97.00000,3.22201,750.00000
1.13194,11.27895,19.57168,144.00000,5.40450,800.00000
1.30719,10.81873,54.00000,153.00000,4.52548,1000.00000
1.21127,7.65613,59.49162,71.00000,2.48015,50.00000
1.13869,10.96878,20.54569,137.00000,4.80384,250.00000
1.06202,11.02121,11.72146,129.00000,4.18635,850.00000
1.28571,7.00000,64.01463,63.00000,2.55556,100.00000
1.32955,8.13560,58.44108,88.00000,2.21880,250.00000
1.12121,10.85033,19.17458,132.00000,4.35657,650.00000
1.11607,10.01758,25.60000,112.00000,4.02492,300.00000
1.07229,8.79798,17.67454,83.00000,4.55799,500.00000
1.15686,9.38986,34.47285,102.00000,4.60287,500.00000
1.22609,9.68475,34.20351,115.00000,4.12654,500.00000
1.05263,9.50000,10.00000,95.00000,3.90000,250.00000
1.19149,6.28064,70.15306,47.00000,2.53898,250.00000
1.11207,10.21323,21.63332,116.00000,5.01857,550.00000
1.26923,9.05204,42.47016,104.00000,2.35005,500.00000
1.19697,7.42558,70.50152,66.00000,3.15025,600.00000
1.16071,6.94595,56.80473,56.00000,2.10859,0.00000
1.11594,7.86328,26.98600,69.00000,3.07694,150.00000
1.30120,7.98668,97.73663,83.00000,2.50185,700.00000
1.28571,8.41295,58.44108,91.00000,2.77350,850.00000
1.25373,7.31030,65.19274,67.00000,2.40040,300.00000
1.32812,6.94177,121.79931,64.00000,1.51851,900.00000
1.23404,6.17140,71.34364,47.00000,1.83829,800.00000
1.20561,9.42082,36.05553,107.00000,4.93053,500.00000
1.17431,9.63433,35.40039,109.00000,3.97748,400.00000
1.13483,8.85583,35.29066,89.00000,3.18412,450.00000
1.27869,6.90689,98.61933,61.00000,3.17038,400.00000
1.27907,10.04264,41.13866,129.00000,3.73679,350.00000
1.11972,11.26133,22.94213,142.00000,4.28248,600.00000
1.07547,9.92781,16.92829,106.00000,3.55903,250.00000
1.21186,9.86766,45.96802,118.00000,4.01396,800.00000
1.08036,10.18182,13.66027,112.00000,3.54545,300.00000
1.12931,10.13497,17.48150,116.00000,4.36852,750.00000
1.24510,9.05104,40.92008,102.00000,3.46069,950.00000
1.15152,10.70661,20.77562,132.00000,4.37998,600.00000
1.36066,6.69562,145.15895,61.00000,2.85387,600.00000
1.04545,7.94547,12.60239,66.00000,2.40772,300.00000
1.08333,7.44208,23.66864,60.00000,3.10087,100.00000
1.15625,7.43985,62.08912,64.00000,3.48743,300.00000
1.16438,7.91796,52.59516,73.00000,3.25396,700.00000
1.24468,8.69030,68.66827,94.00000,2.95840,900.00000
1.15476,8.52891,34.00999,84.00000,2.53837,350.00000
1.23490,10.98443,36.62571,149.00000,4.42326,600.00000
1.30000,8.77058,54.43787,100.00000,2.54347,50.00000
1.25532,8.65340,54.58202,94.00000,2.48555,450.00000
1.31034,8.14830,92.33610,87.00000,2.80976,250.00000
1.29688,7.02491,119.03034,64.00000,2.96364,150.00000
1.20755,9.36916,46.38672,106.00000,5.21491,700.00000
1.23684,11.08574,42.44002,152.00000,4.30302,300.00000
1.18085,8.92209,40.58112,94.00000,4.17630,250.00000
1.19626,9.45755,57.37305,107.00000,3.80070,500.00000
1.12745,9.51155,22.68431,102.00000,3.54352,350.00000
1.38947,8.26869,76.90542,95.00000,2.26301,600.00000
1.13609,12.19652,16.81858,169.00000,4.90748,600.00000
1.14286,8.57321,36.89236,84.00000,3.36805,650.00000
1.22881,9.79937,36.14744,118.00000,3.40486,700.00000
1.28571,8.08290,70.30178,84.00000,2.98298,0.00000
1.08046,8.97336,15.84427,87.00000,2.78484,250.00000
1.05660,7.08242,25.51020,53.00000,3.74166,500.00000
1.13514,8.07406,36.84807,74.00000,2.61861,550.00000
1.32927,7.85418,92.58480,82.00000,2.96926,500.00000
1.05607,10.06571,10.96405,107.00000,4.23324,250.00000
