# TypeTokenRatio, GuiraudsIndex, Yule's_K, HapaxLegonema, AdvancedGuiraud, Avaliacao
1.21818,6.71932,111.38338,55.00000,3.05424,812.00000
1.09677,5.31646,51.90311,31.00000,3.08697,250.00000
1.25455,6.62122,121.82315,55.00000,2.76887,625.00000
1.25316,7.93980,69.38068,79.00000,3.61814,500.00000
1.15789,5.72872,82.64463,38.00000,1.95982,438.00000
1.72727,2.52357,831.02493,11.00000,0.68825,438.00000
1.27586,4.76757,146.09204,29.00000,2.13719,500.00000
1.70000,4.20084,276.81661,30.00000,2.80056,375.00000
1.29630,6.45423,97.95918,54.00000,3.34664,750.00000
1.62857,4.63586,221.60665,35.00000,2.51661,562.00000
1.36735,5.98630,138.11539,49.00000,3.42074,500.00000
1.20000,6.12372,75.44582,45.00000,3.26599,688.00000
1.20202,9.07532,36.72057,99.00000,4.12514,562.00000
1.26786,6.64598,83.31680,56.00000,4.27241,562.00000
1.34783,4.13092,187.30489,23.00000,1.61645,500.00000
1.34043,5.92144,131.01537,47.00000,3.77964,625.00000
1.47059,4.80833,208.00000,34.00000,2.26274,562.00000
1.41935,4.67343,206.61157,31.00000,1.65831,500.00000
1.50562,7.68843,121.40789,89.00000,3.36909,562.00000
1.40678,6.47609,226.44796,59.00000,4.93939,375.00000
1.05882,5.66667,30.86420,34.00000,2.66667,500.00000
1.24444,6.01338,82.90816,45.00000,2.93987,562.00000
1.17857,4.87417,110.19284,28.00000,2.95932,375.00000
1.22727,5.98764,89.16324,44.00000,2.04124,875.00000
1.09091,5.50000,92.59259,33.00000,2.66667,438.00000
1.27778,6.50084,113.42155,54.00000,3.13003,500.00000
1.20192,9.30204,49.92000,104.00000,4.11437,688.00000
1.73529,6.25991,172.36426,68.00000,2.66967,500.00000
1.53333,4.42326,226.84310,30.00000,2.50651,438.00000
1.75556,7.16002,216.31149,90.00000,3.81867,562.00000
1.58824,5.66667,204.23716,51.00000,3.22222,438.00000
1.55696,7.12319,100.46930,79.00000,3.42634,625.00000
1.10714,5.02895,62.43496,28.00000,2.69408,438.00000
1.26190,5.76914,149.51940,42.00000,2.33513,562.00000
1.33333,5.19615,147.56944,36.00000,2.16506,250.00000
1.35849,6.24611,111.88272,53.00000,2.23917,500.00000
1.45946,7.12065,121.74211,74.00000,4.42635,188.00000
1.22222,6.64694,114.78421,54.00000,2.95420,688.00000
1.15625,7.43985,58.43682,64.00000,4.64991,312.00000
1.25806,7.02012,55.88429,62.00000,3.96297,688.00000
1.76364,5.58440,250.82368,55.00000,2.63990,688.00000
1.49315,6.99213,132.98544,73.00000,2.77770,750.00000
1.24138,6.83537,111.88272,58.00000,3.06413,688.00000
1.21429,6.79100,64.87889,56.00000,3.88057,750.00000
1.36538,6.17126,119.02400,52.00000,2.72960,562.00000
1.15385,4.74693,111.11111,26.00000,3.46891,375.00000
1.16667,6.00000,66.63890,42.00000,2.85714,688.00000
1.14737,9.09935,31.98384,95.00000,7.66261,375.00000
1.18478,8.81200,31.98384,92.00000,4.88491,625.00000
1.27500,5.60112,115.34025,40.00000,2.52050,562.00000
1.22222,6.64694,133.14968,54.00000,4.30820,562.00000
1.34211,5.32106,222.99116,38.00000,3.22064,375.00000
3.53191,3.64791,160.40064,47.00000,0.93138,0.00000
1.61333,6.81818,193.97582,75.00000,2.45455,812.00000
1.16129,5.16667,77.16049,31.00000,2.50000,562.00000
1.14545,6.92935,45.35147,55.00000,4.78755,375.00000
1.49254,6.70000,200.00000,67.00000,4.00000,500.00000
1.25532,6.11888,74.69118,47.00000,3.38491,562.00000
1.28000,4.41942,136.71875,25.00000,2.82843,375.00000
1.50725,6.76601,269.97041,69.00000,3.33397,562.00000
1.25000,4.73286,130.61224,28.00000,2.19740,375.00000
1.29032,4.90153,125.00000,31.00000,4.42719,312.00000
1.20000,4.08248,138.88889,20.00000,2.44949,562.00000
1.28261,5.98869,86.18213,46.00000,3.64529,500.00000
1.36585,7.74827,89.28571,82.00000,3.40168,562.00000
1.06977,6.34000,28.35539,43.00000,2.50651,438.00000
1.73171,4.86580,337.23468,41.00000,2.25489,500.00000
1.29851,7.18315,79.27071,67.00000,3.10913,500.00000
1.19608,6.52988,69.87369,51.00000,4.48129,562.00000
1.35484,4.78340,181.40590,31.00000,2.31455,375.00000
1.35294,7.08949,108.69565,68.00000,6.04692,0.00000
1.34615,4.39480,326.53061,26.00000,1.35225,438.00000
1.25926,6.54846,69.20415,54.00000,3.15296,562.00000
1.23881,7.35421,52.25722,67.00000,6.03703,0.00000
1.28571,8.08290,63.44307,84.00000,5.00370,375.00000
1.50980,5.81199,145.04976,51.00000,2.27921,438.00000
1.53333,6.99379,107.37240,75.00000,2.70426,625.00000
1.14706,5.44436,92.04471,34.00000,2.08167,500.00000
1.39326,7.99244,88.44953,89.00000,4.40033,562.00000
1.36957,8.19601,74.32603,92.00000,4.54344,562.00000
1.12000,6.68153,57.39796,50.00000,3.60803,438.00000
1.10714,5.02895,83.24662,28.00000,3.05329,562.00000
1.25641,7.87919,64.55643,78.00000,2.82843,812.00000
1.30233,5.74612,108.41837,43.00000,2.40535,562.00000
1.43939,6.77146,146.26039,66.00000,3.69352,500.00000
1.39024,5.43058,203.13943,41.00000,3.04642,438.00000
1.40000,5.34522,153.06122,40.00000,2.40535,562.00000
1.39706,6.97665,203.87812,68.00000,5.74548,0.00000
1.41250,7.52577,123.73718,80.00000,3.48067,625.00000
1.50000,4.47214,237.03704,30.00000,1.34164,438.00000
1.25641,5.57143,116.61808,39.00000,2.28571,500.00000
1.26923,4.52602,202.02020,26.00000,2.08893,438.00000
1.36364,4.91935,167.90123,33.00000,1.49071,562.00000
1.40541,7.25630,114.64497,74.00000,4.02038,438.00000
1.22414,6.88333,59.51200,58.00000,4.03506,375.00000
1.34146,5.52844,132.23140,41.00000,2.42712,625.00000
1.27143,7.41999,73.22308,70.00000,4.13399,750.00000
1.27778,5.30791,217.39130,36.00000,3.98093,125.00000
1.19118,7.55556,48.77305,68.00000,3.77778,750.00000
1.25641,5.57143,116.61808,39.00000,3.00000,438.00000
1.10000,5.22233,55.09642,30.00000,3.30748,562.00000
1.76744,4.93244,211.21884,43.00000,2.63828,562.00000
1.33784,7.43728,91.82736,74.00000,3.11562,500.00000
1.06667,6.49519,34.72222,45.00000,4.04145,562.00000
1.23333,6.97486,84.00292,60.00000,2.55745,938.00000
1.02273,6.55913,9.87654,44.00000,5.06842,250.00000
1.19626,9.45755,46.38672,107.00000,4.15425,750.00000
1.43478,5.66221,188.24610,46.00000,2.58492,500.00000
1.22581,5.02886,110.80332,31.00000,2.27110,625.00000
1.34483,8.04315,83.27854,87.00000,4.53005,625.00000
1.53571,6.03864,146.02488,56.00000,3.55848,438.00000
1.14286,4.94975,78.12500,28.00000,3.00520,250.00000
1.33333,6.00000,161.13281,48.00000,4.12500,375.00000
1.53846,5.03488,227.77778,39.00000,1.29099,438.00000
1.67442,5.06760,243.05556,43.00000,2.35702,562.00000
1.34021,8.50746,62.72189,97.00000,4.20988,812.00000
1.27419,6.97554,108.95690,62.00000,3.37526,625.00000
1.00000,1.41421,0.00000,2.00000,1.41421,0.00000
1.10000,7.38549,32.13958,60.00000,6.52385,250.00000
1.12500,8.00000,36.57979,72.00000,5.44444,562.00000
1.38182,6.30893,124.65374,55.00000,2.40887,625.00000
1.00000,5.38516,0.00000,29.00000,5.01377,312.00000
1.42424,6.80738,142.59846,66.00000,3.30055,438.00000
1.68333,5.97022,207.82276,60.00000,3.48263,375.00000
1.11538,4.82808,71.34364,26.00000,2.59973,438.00000
1.30435,5.93857,122.22222,46.00000,2.32379,688.00000
1.25806,4.96397,157.79093,31.00000,2.40192,438.00000
1.12308,7.60767,30.02439,65.00000,2.92603,625.00000
1.39344,6.61638,99.65398,61.00000,4.12168,625.00000
1.46154,4.21776,498.61496,26.00000,2.91999,250.00000
1.24638,7.44046,73.01244,69.00000,3.55848,500.00000
1.23913,6.09285,86.18036,46.00000,2.51661,562.00000
1.39655,6.44444,112.78768,58.00000,2.11111,500.00000
1.26786,6.64598,115.05654,56.00000,2.84828,688.00000
1.11364,6.28571,41.64931,44.00000,3.71429,562.00000
1.40909,7.90263,91.05099,88.00000,3.68191,562.00000
1.36066,6.69562,89.99855,61.00000,3.18316,438.00000
1.25000,4.00000,256.00000,20.00000,2.00000,375.00000
1.16279,6.08112,56.00000,43.00000,3.53553,562.00000
1.15152,5.35331,83.10249,33.00000,2.27110,500.00000
1.30769,7.72315,76.89350,78.00000,3.36650,562.00000
1.35065,7.55047,105.39941,77.00000,3.53009,812.00000
1.16981,6.73101,52.02914,53.00000,3.30200,625.00000
1.16000,4.64238,118.90606,25.00000,2.04265,312.00000
1.31818,5.77748,118.90606,44.00000,3.02005,438.00000
1.83824,6.08210,217.60000,68.00000,2.68328,625.00000
1.26667,5.96040,116.95906,45.00000,3.04642,375.00000
1.33333,6.70820,181.25000,60.00000,2.45967,625.00000
1.21053,7.92355,44.89603,76.00000,2.60643,750.00000
1.59259,7.13165,109.36843,81.00000,2.46526,625.00000
1.11111,4.02492,100.00000,18.00000,2.01246,312.00000
1.13725,6.69663,53.50773,51.00000,2.88874,500.00000
1.54545,5.96559,310.03460,55.00000,3.14549,500.00000
1.50980,5.81199,377.80401,51.00000,3.19090,438.00000
1.28571,6.17342,115.89821,49.00000,2.77174,562.00000
1.52439,7.33430,166.40000,82.00000,4.29325,500.00000
1.34783,5.84201,88.44953,46.00000,2.41300,562.00000
1.19355,5.09637,116.87363,31.00000,2.46598,500.00000
1.03030,5.65945,17.30104,33.00000,3.08697,750.00000
1.26154,7.17805,59.48840,65.00000,4.74856,562.00000
1.78947,4.60818,506.05536,38.00000,1.94029,562.00000
1.55556,6.80336,148.27806,72.00000,4.63006,500.00000
1.27586,4.76757,146.09204,29.00000,3.28798,500.00000
1.26786,6.64598,71.41440,56.00000,3.32299,562.00000
1.20930,5.96303,73.96450,43.00000,3.18953,562.00000
1.14286,6.06218,60.76389,42.00000,2.74241,688.00000
1.20930,5.96303,96.15385,43.00000,3.05085,688.00000
1.30000,6.20174,175.14793,50.00000,2.72876,312.00000
1.33333,3.67423,243.05556,18.00000,2.85774,250.00000
1.22581,5.02886,180.05540,31.00000,2.10888,438.00000
1.33803,7.28445,117.45152,71.00000,2.77014,562.00000
1.07143,3.61478,88.88889,14.00000,2.84019,562.00000
1.51786,6.07405,304.49827,56.00000,5.53173,125.00000
1.13043,4.51067,88.75740,23.00000,1.76505,500.00000
1.38462,4.33333,246.91358,26.00000,1.66667,500.00000
1.22857,5.33745,129.79989,35.00000,3.96496,375.00000
1.62745,5.59798,200.31935,51.00000,3.18316,438.00000
1.33929,6.46632,110.22222,56.00000,3.11769,688.00000
1.17647,3.80132,200.00000,17.00000,1.78885,500.00000
1.17857,4.87417,91.82736,28.00000,2.61116,562.00000
1.13333,5.14496,86.50519,30.00000,1.54349,438.00000
1.23810,4.11844,236.68639,21.00000,1.56893,375.00000
1.32727,6.43726,116.34453,55.00000,2.57491,562.00000
1.23077,6.50000,83.00781,52.00000,3.62500,625.00000
1.17857,4.87417,110.19284,28.00000,2.78524,625.00000
1.14706,5.44436,105.19395,34.00000,2.40192,500.00000
1.53125,6.46498,291.54519,64.00000,3.13147,562.00000
1.71111,5.12823,391.29701,45.00000,2.96297,625.00000
1.35417,5.95367,118.34320,48.00000,2.10859,688.00000
1.68966,5.85888,237.40108,58.00000,2.92944,438.00000
1.10526,5.86353,45.35147,38.00000,2.77746,375.00000
1.60656,6.16193,179.09204,61.00000,3.33350,562.00000
1.08571,5.67775,55.40166,35.00000,3.73109,438.00000
1.23077,6.50000,107.42188,52.00000,3.62500,812.00000
1.27083,6.14577,80.62349,48.00000,2.68877,500.00000
1.16667,4.53557,127.55102,24.00000,2.83473,500.00000
1.37037,4.43877,160.70124,27.00000,1.64399,625.00000
1.18182,4.31455,147.92899,22.00000,1.76505,562.00000
1.28571,5.71548,96.02195,42.00000,3.12990,562.00000
1.17021,6.33748,59.50413,47.00000,3.23616,625.00000
1.48780,7.42393,138.40365,82.00000,4.07411,312.00000
1.29787,6.01773,112.87288,47.00000,1.92055,750.00000
1.20833,6.30271,71.34364,48.00000,3.80789,500.00000
1.40323,6.64710,147.97199,62.00000,3.96682,312.00000
1.29630,6.45423,118.36735,54.00000,3.34664,438.00000
1.35897,5.35706,128.15949,39.00000,3.02193,562.00000
1.25000,4.00000,256.00000,20.00000,2.00000,375.00000
1.13158,5.79495,54.08329,38.00000,2.59248,562.00000
1.12500,4.61880,109.73937,24.00000,2.11695,500.00000
1.41270,6.67799,121.19682,63.00000,3.28599,562.00000
1.45946,5.03506,253.77229,37.00000,1.76908,438.00000
1.11765,3.90007,110.80332,17.00000,1.60591,250.00000
1.25581,5.85156,157.75034,43.00000,2.99382,250.00000
1.45614,6.25656,206.12571,57.00000,3.95151,438.00000
1.26829,5.68568,96.15385,41.00000,3.18953,812.00000
1.38182,6.30893,221.60665,55.00000,2.63828,500.00000
1.40000,7.55929,78.12500,80.00000,4.53557,500.00000
1.09091,5.50000,61.72840,33.00000,2.66667,500.00000
2.00000,3.24037,736.96145,21.00000,1.38873,250.00000
1.32500,5.49442,142.39943,40.00000,3.15929,438.00000
1.56000,4.00320,328.73110,25.00000,2.56205,250.00000
1.46667,3.19801,413.22314,15.00000,1.70561,0.00000
1.91935,5.68353,240.09604,62.00000,2.47509,750.00000
1.47368,5.07796,223.21429,38.00000,2.53898,438.00000
1.58333,6.15587,148.47645,60.00000,2.35975,500.00000
1.08000,4.81125,54.86968,25.00000,3.27165,562.00000
1.19643,6.84149,66.83003,56.00000,5.00895,250.00000
1.01053,9.69590,2.17014,95.00000,7.55259,62.00000
1.05000,4.36436,45.35147,20.00000,1.74574,500.00000
1.15000,4.17029,113.42155,20.00000,2.08514,500.00000
1.57500,5.03953,236.83547,40.00000,2.26779,562.00000
1.41176,6.01041,200.61728,51.00000,3.41768,812.00000
1.36538,6.17126,202.34081,52.00000,2.84828,562.00000
1.30556,9.09524,54.32322,108.00000,4.96870,562.00000
1.34694,6.03148,114.78421,49.00000,3.07729,562.00000
1.33803,7.28445,126.31579,71.00000,3.59092,562.00000
1.67647,4.50341,233.91813,34.00000,2.38416,562.00000
1.24138,4.83333,154.32099,29.00000,3.33333,375.00000
1.80645,4.14255,420.91837,31.00000,2.13809,500.00000
1.46000,5.85206,153.87502,50.00000,2.10674,625.00000
1.65217,6.46244,158.51031,69.00000,2.90342,562.00000
1.23810,4.11844,236.68639,21.00000,1.76505,375.00000
1.53333,7.66131,141.77694,90.00000,3.91578,438.00000
1.20690,6.93233,65.30612,58.00000,3.34664,438.00000
1.38824,7.82488,70.38207,85.00000,3.77436,562.00000
1.18605,6.02120,115.34025,43.00000,3.36067,438.00000
1.73585,5.52563,167.76938,53.00000,2.50217,625.00000
1.47619,6.53280,166.49324,63.00000,3.42194,562.00000
1.12857,7.87562,35.25076,70.00000,3.82530,562.00000
1.32258,6.84675,98.15586,62.00000,2.76079,1000.00000
1.12500,4.61880,109.73937,24.00000,2.11695,500.00000
1.18367,6.43402,65.39834,49.00000,3.02005,438.00000
1.28571,7.37865,61.72840,70.00000,2.95146,250.00000
1.29710,10.31460,38.70042,138.00000,5.60576,688.00000
1.13636,4.40000,96.00000,22.00000,3.80000,312.00000
1.70588,3.15682,570.74911,17.00000,2.04265,438.00000
1.34783,5.84201,119.66701,46.00000,3.04800,625.00000
1.39286,4.48359,276.13412,28.00000,3.04243,375.00000
1.28846,6.35281,133.66006,52.00000,3.17641,562.00000
1.69388,5.37845,290.31790,49.00000,2.74411,438.00000
1.44615,6.70424,99.59258,65.00000,3.71312,250.00000
1.22857,5.33745,118.98323,35.00000,3.35497,500.00000
1.28205,5.51543,176.00000,39.00000,3.25269,500.00000
1.88235,5.20517,455.72917,51.00000,2.55155,562.00000
1.12903,5.23996,114.28571,31.00000,2.19740,562.00000
1.02632,6.08487,13.14924,38.00000,3.04243,250.00000
1.33333,6.00000,170.89844,48.00000,2.00000,625.00000
1.15385,5.81378,69.13580,39.00000,2.68328,438.00000
1.24000,4.49013,145.68158,25.00000,2.33487,438.00000
1.18367,6.43402,59.45303,49.00000,2.88874,562.00000
1.26984,7.04361,81.25000,63.00000,4.36033,562.00000
1.17857,6.89312,50.50505,56.00000,2.95420,500.00000
1.41176,6.01041,131.17284,51.00000,2.35702,562.00000
1.12500,4.61880,82.30453,24.00000,2.50185,438.00000
1.30882,7.20799,80.79788,68.00000,3.70999,1000.00000
1.62903,6.16923,223.50750,62.00000,3.18412,500.00000
1.07143,6.26099,29.62963,42.00000,4.17399,562.00000
1.35135,5.23259,176.00000,37.00000,2.54558,500.00000
1.35135,5.23259,136.00000,37.00000,1.97990,562.00000
1.57317,7.21970,97.34992,82.00000,4.75443,312.00000
1.28788,7.15871,127.33564,66.00000,3.47089,562.00000
1.24324,5.45535,122.87335,37.00000,2.50651,688.00000
1.16667,6.41427,76.53061,48.00000,3.47440,500.00000
1.17808,7.87179,48.67496,73.00000,4.42114,812.00000
1.76923,3.83349,368.62004,26.00000,1.91675,375.00000
1.25000,6.19677,77.77778,48.00000,4.00208,375.00000
1.61538,4.91354,246.91358,39.00000,2.51976,438.00000
1.24242,5.15373,107.07912,33.00000,2.96730,562.00000
3.00000,2.88675,1571.55556,25.00000,1.84752,62.00000
1.43590,5.21159,153.06122,39.00000,1.87083,375.00000
1.42105,3.65655,301.78326,19.00000,1.53960,438.00000
1.62963,5.75642,240.18595,54.00000,2.13201,625.00000
1.44318,7.80874,106.64021,88.00000,5.94529,250.00000
1.39394,6.88098,89.79206,66.00000,2.81494,562.00000
1.45714,4.90098,199.92311,35.00000,3.08062,375.00000
1.13793,5.04825,91.82736,29.00000,3.82971,312.00000
1.12500,5.96285,49.38272,40.00000,4.47214,312.00000
1.17647,5.37587,87.50000,34.00000,2.52982,500.00000
1.28889,8.35629,89.17955,90.00000,4.92093,312.00000
1.26190,5.76914,106.79957,42.00000,3.43401,562.00000
1.31481,6.40862,107.12160,54.00000,3.44167,438.00000
1.15094,6.78595,53.74899,53.00000,2.81681,438.00000
1.45614,6.25656,142.25577,57.00000,3.18316,438.00000
1.49351,7.18029,178.44991,77.00000,3.45027,500.00000
1.60000,4.33013,303.81944,30.00000,1.58771,375.00000
1.09804,6.81516,31.88776,51.00000,4.27618,438.00000
1.34328,7.06242,81.48148,67.00000,2.10819,562.00000
1.00000,3.87298,0.00000,15.00000,1.54919,188.00000
1.11290,7.46392,33.60639,62.00000,3.49119,625.00000
