# nChar,nWords,nLongWords,nShortWords,mostFreqWordLen,avgWordLen,nSentences,nLongSentences,nShortSentences,mostFreqSentLen,avgSentLen,nDifferentWords,nStopwords, avaliacao
310.00000,23.00000,1.00000,22.00000,5.00000,10.60870,1.00000,1.00000,0.00000,59.00000,23.00000,22.00000,36.00000,250.00000
1518.00000,148.00000,13.00000,135.00000,3.00000,8.18919,2.00000,2.00000,0.00000,174.00000,74.00000,122.00000,121.00000,500.00000
680.00000,66.00000,3.00000,63.00000,6.00000,8.30303,3.00000,1.00000,1.00000,18.00000,22.00000,51.00000,62.00000,375.00000
794.00000,78.00000,2.00000,76.00000,5.00000,8.06410,4.00000,2.00000,0.00000,16.00000,19.50000,56.00000,76.00000,562.00000
761.00000,72.00000,4.00000,68.00000,2.00000,8.44444,1.00000,1.00000,0.00000,146.00000,72.00000,55.00000,74.00000,500.00000
494.00000,36.00000,0.00000,36.00000,3.00000,10.77778,1.00000,1.00000,0.00000,88.00000,36.00000,30.00000,52.00000,688.00000
1128.00000,82.00000,13.00000,69.00000,3.00000,10.74390,7.00000,4.00000,2.00000,5.00000,11.71429,57.00000,122.00000,625.00000
502.00000,59.00000,1.00000,58.00000,3.00000,6.57627,1.00000,1.00000,0.00000,110.00000,59.00000,49.00000,51.00000,375.00000
792.00000,90.00000,0.00000,90.00000,2.00000,6.80000,2.00000,2.00000,0.00000,58.00000,45.00000,51.00000,79.00000,625.00000
755.00000,90.00000,3.00000,87.00000,4.00000,6.56667,1.00000,1.00000,0.00000,160.00000,90.00000,56.00000,70.00000,312.00000
339.00000,27.00000,4.00000,23.00000,5.00000,10.07407,1.00000,1.00000,0.00000,61.00000,27.00000,21.00000,34.00000,500.00000
425.00000,40.00000,4.00000,36.00000,3.00000,8.42500,1.00000,1.00000,0.00000,82.00000,40.00000,25.00000,42.00000,438.00000
392.00000,35.00000,1.00000,34.00000,3.00000,8.80000,1.00000,1.00000,0.00000,84.00000,35.00000,29.00000,49.00000,500.00000
530.00000,49.00000,2.00000,47.00000,2.00000,8.51020,4.00000,1.00000,3.00000,8.00000,12.25000,34.00000,57.00000,562.00000
620.00000,61.00000,4.00000,57.00000,3.00000,7.81967,4.00000,1.00000,2.00000,0.00000,15.25000,39.00000,53.00000,625.00000
955.00000,76.00000,4.00000,72.00000,3.00000,10.11842,1.00000,1.00000,0.00000,172.00000,76.00000,64.00000,96.00000,625.00000
365.00000,40.00000,1.00000,39.00000,1.00000,6.95000,3.00000,1.00000,1.00000,1.00000,13.33333,31.00000,38.00000,312.00000
670.00000,62.00000,2.00000,60.00000,2.00000,8.53226,2.00000,2.00000,0.00000,58.00000,31.00000,51.00000,66.00000,500.00000
808.00000,70.00000,3.00000,67.00000,3.00000,9.07143,1.00000,1.00000,0.00000,164.00000,70.00000,51.00000,94.00000,438.00000
670.00000,72.00000,0.00000,72.00000,5.00000,7.16667,2.00000,1.00000,0.00000,130.00000,36.00000,37.00000,69.00000,562.00000
1355.00000,100.00000,3.00000,97.00000,3.00000,10.60000,8.00000,4.00000,0.00000,96.00000,12.50000,78.00000,137.00000,750.00000
752.00000,58.00000,6.00000,52.00000,3.00000,10.44828,1.00000,1.00000,0.00000,146.00000,58.00000,41.00000,88.00000,500.00000
1576.00000,136.00000,6.00000,130.00000,5.00000,9.19118,3.00000,3.00000,0.00000,33.00000,45.33333,111.00000,130.00000,375.00000
1356.00000,134.00000,3.00000,131.00000,3.00000,7.88060,4.00000,3.00000,0.00000,160.00000,33.50000,86.00000,136.00000,438.00000
809.00000,77.00000,1.00000,76.00000,4.00000,8.35065,2.00000,2.00000,0.00000,42.00000,38.50000,69.00000,82.00000,125.00000
416.00000,41.00000,2.00000,39.00000,5.00000,8.17073,1.00000,1.00000,0.00000,80.00000,41.00000,36.00000,39.00000,562.00000
307.00000,24.00000,1.00000,23.00000,6.00000,10.41667,3.00000,1.00000,0.00000,16.00000,8.00000,21.00000,30.00000,438.00000
797.00000,57.00000,3.00000,54.00000,2.00000,10.80702,1.00000,1.00000,0.00000,143.00000,57.00000,45.00000,86.00000,562.00000
574.00000,39.00000,3.00000,36.00000,3.00000,11.41026,3.00000,2.00000,1.00000,80.00000,13.00000,37.00000,63.00000,500.00000
1151.00000,93.00000,3.00000,90.00000,3.00000,9.68817,11.00000,4.00000,4.00000,7.00000,8.45455,66.00000,121.00000,625.00000
450.00000,45.00000,0.00000,45.00000,2.00000,7.68889,1.00000,1.00000,0.00000,96.00000,45.00000,40.00000,51.00000,562.00000
1114.00000,101.00000,0.00000,101.00000,1.00000,8.55446,4.00000,3.00000,1.00000,81.00000,25.25000,63.00000,124.00000,562.00000
962.00000,81.00000,13.00000,68.00000,3.00000,9.53086,1.00000,1.00000,0.00000,185.00000,81.00000,33.00000,104.00000,562.00000
783.00000,71.00000,4.00000,67.00000,5.00000,8.94366,1.00000,1.00000,0.00000,147.00000,71.00000,46.00000,76.00000,688.00000
1184.00000,97.00000,6.00000,91.00000,3.00000,9.76289,3.00000,2.00000,0.00000,176.00000,32.33333,70.00000,128.00000,562.00000
338.00000,35.00000,2.00000,33.00000,3.00000,7.48571,2.00000,1.00000,1.00000,64.00000,17.50000,24.00000,36.00000,500.00000
809.00000,70.00000,4.00000,66.00000,6.00000,9.10000,5.00000,2.00000,1.00000,1.00000,14.00000,49.00000,84.00000,625.00000
712.00000,58.00000,1.00000,57.00000,5.00000,9.70690,4.00000,2.00000,0.00000,16.00000,14.50000,43.00000,76.00000,938.00000
692.00000,59.00000,7.00000,52.00000,3.00000,9.27119,1.00000,1.00000,0.00000,140.00000,59.00000,40.00000,81.00000,375.00000
1113.00000,86.00000,5.00000,81.00000,3.00000,9.98837,5.00000,2.00000,3.00000,8.00000,17.20000,66.00000,126.00000,750.00000
777.00000,70.00000,2.00000,68.00000,3.00000,8.24286,8.00000,4.00000,1.00000,15.00000,8.75000,49.00000,71.00000,500.00000
1099.00000,100.00000,2.00000,98.00000,3.00000,8.66000,2.00000,2.00000,0.00000,172.00000,50.00000,76.00000,118.00000,562.00000
711.00000,61.00000,6.00000,55.00000,2.00000,9.44262,5.00000,2.00000,0.00000,14.00000,12.20000,46.00000,66.00000,688.00000
650.00000,69.00000,4.00000,65.00000,2.00000,7.30435,4.00000,2.00000,2.00000,8.00000,17.25000,59.00000,51.00000,438.00000
659.00000,51.00000,3.00000,48.00000,3.00000,9.70588,5.00000,4.00000,0.00000,36.00000,10.20000,41.00000,70.00000,562.00000
448.00000,43.00000,3.00000,40.00000,3.00000,8.30233,1.00000,1.00000,0.00000,86.00000,43.00000,36.00000,43.00000,312.00000
1180.00000,94.00000,4.00000,90.00000,2.00000,9.53191,18.00000,4.00000,8.00000,12.00000,5.22222,69.00000,129.00000,625.00000
263.00000,33.00000,0.00000,33.00000,2.00000,6.12121,2.00000,2.00000,0.00000,25.00000,16.50000,28.00000,22.00000,312.00000
923.00000,89.00000,4.00000,85.00000,2.00000,8.00000,9.00000,3.00000,2.00000,2.00000,9.88889,63.00000,80.00000,688.00000
311.00000,31.00000,2.00000,29.00000,2.00000,8.06452,1.00000,1.00000,0.00000,61.00000,31.00000,28.00000,30.00000,438.00000
970.00000,88.00000,3.00000,85.00000,3.00000,8.69318,11.00000,5.00000,2.00000,24.00000,8.00000,55.00000,94.00000,562.00000
516.00000,41.00000,5.00000,36.00000,1.00000,9.75610,1.00000,1.00000,0.00000,111.00000,41.00000,30.00000,70.00000,562.00000
688.00000,61.00000,0.00000,61.00000,4.00000,9.01639,1.00000,1.00000,0.00000,119.00000,61.00000,45.00000,58.00000,500.00000
311.00000,23.00000,2.00000,21.00000,3.00000,10.86957,1.00000,1.00000,0.00000,60.00000,23.00000,17.00000,37.00000,438.00000
586.00000,41.00000,4.00000,37.00000,3.00000,10.97561,1.00000,1.00000,0.00000,117.00000,41.00000,33.00000,76.00000,562.00000
608.00000,50.00000,2.00000,48.00000,6.00000,9.30000,6.00000,2.00000,3.00000,10.00000,8.33333,42.00000,64.00000,500.00000
1138.00000,101.00000,8.00000,93.00000,2.00000,8.87129,6.00000,5.00000,0.00000,75.00000,16.83333,79.00000,117.00000,500.00000
1182.00000,87.00000,6.00000,81.00000,3.00000,10.08046,18.00000,3.00000,9.00000,0.00000,4.83333,72.00000,122.00000,625.00000
419.00000,35.00000,3.00000,32.00000,1.00000,9.65714,1.00000,1.00000,0.00000,80.00000,35.00000,32.00000,45.00000,562.00000
339.00000,27.00000,3.00000,24.00000,2.00000,9.85185,1.00000,1.00000,0.00000,63.00000,27.00000,26.00000,36.00000,312.00000
1739.00000,168.00000,11.00000,157.00000,1.00000,7.95238,6.00000,3.00000,2.00000,0.00000,28.00000,102.00000,188.00000,438.00000
412.00000,32.00000,1.00000,31.00000,5.00000,10.31250,3.00000,2.00000,0.00000,25.00000,10.66667,25.00000,41.00000,438.00000
340.00000,47.00000,0.00000,47.00000,5.00000,5.48936,2.00000,2.00000,0.00000,26.00000,23.50000,37.00000,18.00000,250.00000
828.00000,78.00000,1.00000,77.00000,1.00000,7.94872,16.00000,2.00000,12.00000,0.00000,4.87500,51.00000,69.00000,562.00000
408.00000,34.00000,3.00000,31.00000,3.00000,9.32353,3.00000,1.00000,1.00000,19.00000,11.33333,28.00000,43.00000,625.00000
641.00000,60.00000,4.00000,56.00000,5.00000,8.50000,4.00000,3.00000,1.00000,42.00000,15.00000,41.00000,54.00000,562.00000
572.00000,47.00000,1.00000,46.00000,3.00000,9.72340,1.00000,1.00000,0.00000,111.00000,47.00000,35.00000,64.00000,500.00000
274.00000,22.00000,3.00000,19.00000,3.00000,9.54545,2.00000,2.00000,0.00000,34.00000,11.00000,18.00000,33.00000,688.00000
610.00000,47.00000,7.00000,40.00000,3.00000,10.14894,7.00000,3.00000,3.00000,8.00000,6.71429,40.00000,60.00000,625.00000
79.00000,14.00000,0.00000,14.00000,4.00000,4.28571,1.00000,0.00000,0.00000,16.00000,14.00000,14.00000,2.00000,0.00000
1537.00000,115.00000,4.00000,111.00000,3.00000,10.30435,7.00000,3.00000,4.00000,1.00000,16.42857,83.00000,173.00000,688.00000
693.00000,65.00000,5.00000,60.00000,6.00000,8.61538,10.00000,1.00000,6.00000,6.00000,6.50000,51.00000,48.00000,312.00000
891.00000,90.00000,1.00000,89.00000,4.00000,7.71111,2.00000,1.00000,1.00000,164.00000,45.00000,56.00000,80.00000,562.00000
1323.00000,142.00000,3.00000,139.00000,3.00000,7.26761,7.00000,4.00000,2.00000,62.00000,20.28571,72.00000,128.00000,562.00000
1364.00000,131.00000,7.00000,124.00000,5.00000,8.09160,1.00000,1.00000,0.00000,255.00000,131.00000,94.00000,124.00000,375.00000
823.00000,69.00000,1.00000,68.00000,5.00000,8.82609,9.00000,4.00000,5.00000,4.00000,7.66667,50.00000,75.00000,562.00000
659.00000,64.00000,3.00000,61.00000,6.00000,8.28125,2.00000,1.00000,0.00000,18.00000,32.00000,50.00000,60.00000,500.00000
565.00000,51.00000,3.00000,48.00000,3.00000,8.82353,1.00000,1.00000,0.00000,110.00000,51.00000,44.00000,59.00000,562.00000
445.00000,41.00000,1.00000,40.00000,3.00000,8.68293,1.00000,1.00000,0.00000,88.00000,41.00000,36.00000,47.00000,562.00000
1708.00000,133.00000,10.00000,123.00000,3.00000,10.36842,2.00000,2.00000,0.00000,262.00000,66.50000,84.00000,184.00000,562.00000
733.00000,69.00000,5.00000,64.00000,5.00000,8.23188,6.00000,2.00000,1.00000,3.00000,11.50000,52.00000,56.00000,438.00000
1711.00000,144.00000,7.00000,137.00000,2.00000,9.25000,2.00000,2.00000,0.00000,174.00000,72.00000,96.00000,188.00000,562.00000
659.00000,52.00000,2.00000,50.00000,6.00000,10.09615,4.00000,2.00000,1.00000,72.00000,13.00000,40.00000,63.00000,562.00000
521.00000,49.00000,1.00000,48.00000,2.00000,8.22449,3.00000,2.00000,1.00000,3.00000,16.33333,47.00000,55.00000,500.00000
511.00000,32.00000,1.00000,31.00000,1.00000,11.93750,3.00000,2.00000,1.00000,5.00000,10.66667,24.00000,72.00000,562.00000
628.00000,50.00000,4.00000,46.00000,6.00000,9.78000,6.00000,3.00000,2.00000,22.00000,8.33333,38.00000,65.00000,562.00000
833.00000,76.00000,0.00000,76.00000,3.00000,8.42105,12.00000,3.00000,5.00000,1.00000,6.33333,60.00000,97.00000,500.00000
304.00000,22.00000,2.00000,20.00000,1.00000,9.86364,1.00000,1.00000,0.00000,56.00000,22.00000,18.00000,34.00000,625.00000
712.00000,72.00000,1.00000,71.00000,3.00000,7.87500,2.00000,1.00000,1.00000,1.00000,36.00000,55.00000,63.00000,688.00000
1118.00000,88.00000,3.00000,85.00000,3.00000,9.93182,8.00000,5.00000,1.00000,32.00000,11.00000,73.00000,122.00000,500.00000
698.00000,59.00000,6.00000,53.00000,3.00000,9.35593,1.00000,1.00000,0.00000,141.00000,59.00000,40.00000,82.00000,438.00000
551.00000,36.00000,3.00000,33.00000,3.00000,11.77778,2.00000,1.00000,1.00000,1.00000,18.00000,35.00000,60.00000,500.00000
391.00000,46.00000,0.00000,46.00000,2.00000,6.30435,1.00000,1.00000,0.00000,85.00000,46.00000,37.00000,39.00000,375.00000
567.00000,47.00000,1.00000,46.00000,5.00000,8.76596,3.00000,2.00000,0.00000,48.00000,15.66667,33.00000,58.00000,688.00000
656.00000,61.00000,2.00000,59.00000,5.00000,8.57377,9.00000,1.00000,6.00000,5.00000,6.77778,51.00000,56.00000,562.00000
891.00000,70.00000,4.00000,66.00000,6.00000,10.00000,5.00000,3.00000,1.00000,32.00000,14.00000,55.00000,101.00000,562.00000
881.00000,76.00000,4.00000,72.00000,1.00000,9.06579,6.00000,2.00000,1.00000,32.00000,12.66667,58.00000,90.00000,562.00000
923.00000,77.00000,4.00000,73.00000,3.00000,9.31169,2.00000,1.00000,1.00000,182.00000,38.50000,59.00000,111.00000,500.00000
882.00000,73.00000,10.00000,63.00000,3.00000,9.64384,7.00000,3.00000,2.00000,1.00000,10.42857,54.00000,87.00000,750.00000
540.00000,55.00000,4.00000,51.00000,5.00000,7.67273,1.00000,1.00000,0.00000,105.00000,55.00000,53.00000,50.00000,375.00000
306.00000,31.00000,0.00000,31.00000,5.00000,7.29032,4.00000,2.00000,2.00000,26.00000,7.75000,28.00000,37.00000,500.00000
753.00000,49.00000,2.00000,47.00000,3.00000,11.20408,1.00000,1.00000,0.00000,158.00000,49.00000,40.00000,109.00000,375.00000
213.00000,25.00000,5.00000,20.00000,2.00000,6.80000,2.00000,1.00000,1.00000,36.00000,12.50000,25.00000,16.00000,0.00000
1752.00000,126.00000,10.00000,116.00000,5.00000,10.97619,1.00000,1.00000,0.00000,324.00000,126.00000,90.00000,198.00000,438.00000
563.00000,61.00000,5.00000,56.00000,5.00000,7.21311,8.00000,1.00000,4.00000,10.00000,7.62500,51.00000,32.00000,312.00000
1284.00000,121.00000,2.00000,119.00000,2.00000,8.32231,4.00000,2.00000,1.00000,155.00000,30.25000,92.00000,131.00000,500.00000
917.00000,89.00000,3.00000,86.00000,3.00000,8.23596,7.00000,4.00000,2.00000,32.00000,12.71429,64.00000,81.00000,562.00000
1836.00000,162.00000,24.00000,138.00000,3.00000,9.01852,3.00000,3.00000,0.00000,40.00000,54.00000,131.00000,165.00000,438.00000
274.00000,19.00000,0.00000,19.00000,3.00000,11.10526,1.00000,1.00000,0.00000,62.00000,19.00000,16.00000,43.00000,188.00000
625.00000,52.00000,4.00000,48.00000,2.00000,9.28846,7.00000,3.00000,3.00000,2.00000,7.42857,45.00000,67.00000,500.00000
1177.00000,92.00000,11.00000,81.00000,3.00000,9.96739,9.00000,5.00000,2.00000,3.00000,10.22222,70.00000,122.00000,500.00000
508.00000,45.00000,2.00000,43.00000,2.00000,8.75556,5.00000,2.00000,1.00000,5.00000,9.00000,37.00000,48.00000,438.00000
632.00000,59.00000,5.00000,54.00000,5.00000,8.57627,1.00000,1.00000,0.00000,120.00000,59.00000,47.00000,61.00000,562.00000
311.00000,26.00000,1.00000,25.00000,3.00000,9.34615,2.00000,2.00000,0.00000,40.00000,13.00000,16.00000,34.00000,375.00000
652.00000,58.00000,3.00000,55.00000,2.00000,8.63793,7.00000,2.00000,2.00000,33.00000,8.28571,45.00000,61.00000,438.00000
859.00000,74.00000,3.00000,71.00000,5.00000,9.06757,2.00000,2.00000,0.00000,106.00000,37.00000,53.00000,90.00000,500.00000
751.00000,60.00000,3.00000,57.00000,3.00000,9.61667,4.00000,3.00000,0.00000,16.00000,15.00000,46.00000,79.00000,938.00000
232.00000,23.00000,1.00000,22.00000,2.00000,8.04348,1.00000,1.00000,0.00000,47.00000,23.00000,18.00000,24.00000,312.00000
1251.00000,82.00000,6.00000,76.00000,3.00000,11.30488,12.00000,4.00000,5.00000,10.00000,6.83333,57.00000,149.00000,562.00000
333.00000,27.00000,3.00000,24.00000,4.00000,9.22222,3.00000,1.00000,0.00000,13.00000,9.00000,20.00000,34.00000,625.00000
792.00000,71.00000,6.00000,65.00000,2.00000,8.94366,4.00000,4.00000,0.00000,40.00000,17.75000,58.00000,69.00000,688.00000
2224.00000,207.00000,16.00000,191.00000,3.00000,8.61353,6.00000,5.00000,1.00000,259.00000,34.50000,139.00000,209.00000,500.00000
1034.00000,104.00000,4.00000,100.00000,3.00000,7.48077,9.00000,5.00000,0.00000,24.00000,11.55556,70.00000,112.00000,438.00000
1922.00000,157.00000,12.00000,145.00000,3.00000,9.57962,9.00000,5.00000,0.00000,40.00000,17.44444,110.00000,188.00000,625.00000
837.00000,75.00000,10.00000,65.00000,3.00000,8.93333,4.00000,4.00000,0.00000,25.00000,18.75000,57.00000,79.00000,562.00000
675.00000,64.00000,5.00000,59.00000,5.00000,8.10938,4.00000,4.00000,0.00000,25.00000,16.00000,47.00000,58.00000,562.00000
822.00000,65.00000,5.00000,60.00000,3.00000,9.72308,2.00000,2.00000,0.00000,97.00000,32.50000,52.00000,82.00000,500.00000
142.00000,16.00000,0.00000,16.00000,5.00000,6.93750,2.00000,0.00000,1.00000,8.00000,8.00000,16.00000,9.00000,0.00000
564.00000,52.00000,3.00000,49.00000,3.00000,8.51923,1.00000,1.00000,0.00000,109.00000,52.00000,45.00000,57.00000,562.00000
465.00000,36.00000,3.00000,33.00000,6.00000,10.41667,1.00000,1.00000,0.00000,86.00000,36.00000,35.00000,50.00000,312.00000
892.00000,69.00000,4.00000,65.00000,3.00000,9.98551,5.00000,4.00000,1.00000,10.00000,13.80000,41.00000,96.00000,500.00000
1734.00000,115.00000,7.00000,108.00000,2.00000,11.67826,8.00000,5.00000,0.00000,41.00000,14.37500,85.00000,222.00000,562.00000
946.00000,73.00000,2.00000,71.00000,3.00000,9.98630,3.00000,3.00000,0.00000,92.00000,24.33333,49.00000,119.00000,562.00000
854.00000,81.00000,1.00000,80.00000,3.00000,8.11111,1.00000,1.00000,0.00000,177.00000,81.00000,41.00000,96.00000,562.00000
351.00000,30.00000,3.00000,27.00000,2.00000,9.30000,2.00000,2.00000,0.00000,28.00000,15.00000,29.00000,36.00000,438.00000
1478.00000,149.00000,5.00000,144.00000,3.00000,7.77852,1.00000,1.00000,0.00000,281.00000,149.00000,93.00000,132.00000,438.00000
198.00000,19.00000,3.00000,16.00000,3.00000,8.15789,1.00000,1.00000,0.00000,40.00000,19.00000,16.00000,21.00000,188.00000
938.00000,68.00000,3.00000,65.00000,3.00000,10.88235,11.00000,2.00000,3.00000,40.00000,6.18182,49.00000,106.00000,562.00000
314.00000,29.00000,1.00000,28.00000,3.00000,8.41379,2.00000,2.00000,0.00000,40.00000,14.50000,25.00000,31.00000,438.00000
835.00000,80.00000,4.00000,76.00000,3.00000,8.06250,1.00000,1.00000,0.00000,160.00000,80.00000,64.00000,80.00000,375.00000
1778.00000,166.00000,13.00000,153.00000,3.00000,8.08434,15.00000,5.00000,2.00000,11.00000,11.06667,123.00000,166.00000,562.00000
409.00000,33.00000,2.00000,31.00000,5.00000,9.72727,7.00000,0.00000,2.00000,11.00000,4.71429,28.00000,43.00000,562.00000
177.00000,13.00000,0.00000,13.00000,2.00000,10.69231,1.00000,1.00000,0.00000,35.00000,13.00000,12.00000,22.00000,250.00000
746.00000,70.00000,1.00000,69.00000,3.00000,8.45714,1.00000,1.00000,0.00000,149.00000,70.00000,53.00000,79.00000,562.00000
930.00000,83.00000,4.00000,79.00000,3.00000,8.63855,6.00000,2.00000,2.00000,17.00000,13.83333,52.00000,98.00000,500.00000
1059.00000,111.00000,5.00000,106.00000,3.00000,7.09009,7.00000,4.00000,2.00000,1.00000,15.85714,76.00000,87.00000,625.00000
1321.00000,101.00000,3.00000,98.00000,3.00000,10.41584,8.00000,4.00000,0.00000,16.00000,12.62500,80.00000,134.00000,688.00000
465.00000,43.00000,3.00000,40.00000,3.00000,8.69767,1.00000,1.00000,0.00000,88.00000,43.00000,31.00000,45.00000,500.00000
1079.00000,86.00000,5.00000,81.00000,3.00000,9.70930,4.00000,3.00000,1.00000,5.00000,21.50000,66.00000,125.00000,438.00000
772.00000,78.00000,2.00000,76.00000,1.00000,7.73077,3.00000,2.00000,1.00000,1.00000,26.00000,59.00000,80.00000,438.00000
370.00000,36.00000,0.00000,36.00000,5.00000,8.08333,1.00000,1.00000,0.00000,69.00000,36.00000,21.00000,33.00000,250.00000
1917.00000,161.00000,11.00000,150.00000,3.00000,9.43478,7.00000,4.00000,0.00000,39.00000,23.00000,112.00000,186.00000,625.00000
551.00000,40.00000,2.00000,38.00000,3.00000,10.92500,1.00000,1.00000,0.00000,105.00000,40.00000,35.00000,65.00000,625.00000
476.00000,51.00000,2.00000,49.00000,4.00000,7.33333,2.00000,2.00000,0.00000,76.00000,25.50000,40.00000,46.00000,375.00000
896.00000,90.00000,3.00000,87.00000,6.00000,7.73333,4.00000,4.00000,0.00000,72.00000,22.50000,58.00000,83.00000,625.00000
1135.00000,101.00000,8.00000,93.00000,2.00000,8.81188,7.00000,6.00000,0.00000,50.00000,14.42857,81.00000,115.00000,438.00000
715.00000,59.00000,1.00000,58.00000,4.00000,9.30508,2.00000,2.00000,0.00000,66.00000,29.50000,38.00000,68.00000,438.00000
911.00000,77.00000,9.00000,68.00000,3.00000,9.51948,1.00000,1.00000,0.00000,161.00000,77.00000,57.00000,84.00000,500.00000
645.00000,55.00000,1.00000,54.00000,3.00000,8.67273,3.00000,2.00000,0.00000,18.00000,18.33333,48.00000,75.00000,688.00000
1194.00000,94.00000,4.00000,90.00000,2.00000,9.47872,23.00000,1.00000,14.00000,7.00000,4.08696,68.00000,127.00000,500.00000
876.00000,69.00000,3.00000,66.00000,6.00000,9.95652,4.00000,3.00000,0.00000,32.00000,17.25000,54.00000,100.00000,562.00000
1192.00000,104.00000,8.00000,96.00000,3.00000,9.23077,3.00000,3.00000,0.00000,64.00000,34.66667,80.00000,117.00000,500.00000
896.00000,91.00000,3.00000,88.00000,3.00000,7.07692,3.00000,2.00000,1.00000,97.00000,30.33333,68.00000,83.00000,438.00000
931.00000,77.00000,11.00000,66.00000,5.00000,9.53247,2.00000,2.00000,0.00000,110.00000,38.50000,59.00000,80.00000,438.00000
690.00000,72.00000,13.00000,59.00000,1.00000,7.41667,1.00000,1.00000,0.00000,139.00000,72.00000,57.00000,67.00000,62.00000
794.00000,93.00000,3.00000,90.00000,5.00000,6.65591,1.00000,1.00000,0.00000,144.00000,93.00000,63.00000,51.00000,125.00000
579.00000,56.00000,5.00000,51.00000,3.00000,8.26786,3.00000,3.00000,0.00000,35.00000,18.66667,42.00000,50.00000,438.00000
346.00000,55.00000,1.00000,54.00000,4.00000,4.60000,1.00000,1.00000,0.00000,81.00000,55.00000,38.00000,26.00000,0.00000
491.00000,37.00000,5.00000,32.00000,4.00000,10.24324,4.00000,3.00000,1.00000,25.00000,9.25000,30.00000,51.00000,500.00000
753.00000,51.00000,7.00000,44.00000,2.00000,11.43137,5.00000,3.00000,1.00000,36.00000,10.20000,41.00000,90.00000,625.00000
1273.00000,117.00000,6.00000,111.00000,3.00000,8.30769,19.00000,4.00000,11.00000,10.00000,6.15789,84.00000,112.00000,625.00000
1072.00000,92.00000,7.00000,85.00000,5.00000,9.09783,1.00000,1.00000,0.00000,206.00000,92.00000,69.00000,114.00000,625.00000
751.00000,60.00000,3.00000,57.00000,3.00000,9.61667,4.00000,3.00000,0.00000,16.00000,15.00000,45.00000,78.00000,562.00000
673.00000,65.00000,0.00000,65.00000,5.00000,8.10769,1.00000,1.00000,0.00000,131.00000,65.00000,38.00000,66.00000,438.00000
1402.00000,129.00000,6.00000,123.00000,3.00000,8.27132,14.00000,4.00000,6.00000,3.00000,9.21429,100.00000,149.00000,375.00000
356.00000,32.00000,1.00000,31.00000,2.00000,8.68750,3.00000,1.00000,0.00000,40.00000,10.66667,25.00000,38.00000,562.00000
933.00000,102.00000,5.00000,97.00000,3.00000,7.25490,1.00000,1.00000,0.00000,188.00000,102.00000,66.00000,86.00000,625.00000
328.00000,25.00000,5.00000,20.00000,2.00000,9.04000,2.00000,1.00000,0.00000,13.00000,12.50000,22.00000,33.00000,625.00000
567.00000,44.00000,1.00000,43.00000,2.00000,9.29545,7.00000,3.00000,3.00000,3.00000,6.28571,36.00000,58.00000,562.00000
894.00000,94.00000,2.00000,92.00000,3.00000,7.56383,2.00000,2.00000,0.00000,56.00000,47.00000,57.00000,83.00000,625.00000
1212.00000,107.00000,3.00000,104.00000,5.00000,9.01869,2.00000,2.00000,0.00000,46.00000,53.50000,72.00000,121.00000,625.00000
307.00000,27.00000,1.00000,26.00000,3.00000,8.74074,2.00000,1.00000,0.00000,40.00000,13.50000,23.00000,32.00000,312.00000
471.00000,37.00000,2.00000,35.00000,5.00000,9.78378,4.00000,3.00000,1.00000,25.00000,9.25000,30.00000,51.00000,500.00000
737.00000,59.00000,5.00000,54.00000,2.00000,9.71186,6.00000,3.00000,1.00000,4.00000,9.83333,50.00000,76.00000,562.00000
588.00000,51.00000,3.00000,48.00000,2.00000,9.01961,2.00000,2.00000,0.00000,80.00000,25.50000,42.00000,70.00000,438.00000
475.00000,58.00000,2.00000,56.00000,5.00000,6.36207,4.00000,2.00000,1.00000,19.00000,14.50000,43.00000,37.00000,375.00000
997.00000,91.00000,4.00000,87.00000,5.00000,8.45055,12.00000,3.00000,2.00000,12.00000,7.58333,70.00000,91.00000,500.00000
778.00000,62.00000,2.00000,60.00000,3.00000,9.59677,4.00000,4.00000,0.00000,48.00000,15.50000,50.00000,94.00000,438.00000
663.00000,52.00000,2.00000,50.00000,3.00000,8.51923,13.00000,1.00000,10.00000,3.00000,4.00000,42.00000,60.00000,562.00000
855.00000,84.00000,4.00000,80.00000,3.00000,8.02381,10.00000,3.00000,6.00000,10.00000,8.40000,42.00000,77.00000,438.00000
419.00000,41.00000,1.00000,40.00000,4.00000,7.65854,1.00000,1.00000,0.00000,82.00000,41.00000,32.00000,41.00000,250.00000
673.00000,54.00000,2.00000,52.00000,3.00000,8.44444,14.00000,1.00000,10.00000,1.00000,3.85714,44.00000,64.00000,562.00000
1017.00000,72.00000,4.00000,68.00000,6.00000,11.08333,8.00000,4.00000,1.00000,15.00000,9.00000,50.00000,113.00000,625.00000
795.00000,60.00000,1.00000,59.00000,5.00000,10.43333,3.00000,3.00000,0.00000,40.00000,20.00000,51.00000,93.00000,625.00000
642.00000,51.00000,1.00000,50.00000,3.00000,9.74510,3.00000,1.00000,1.00000,9.00000,17.00000,36.00000,72.00000,625.00000
618.00000,60.00000,1.00000,59.00000,5.00000,7.75000,12.00000,1.00000,9.00000,3.00000,5.00000,41.00000,46.00000,438.00000
444.00000,31.00000,2.00000,29.00000,2.00000,11.25806,5.00000,2.00000,1.00000,1.00000,6.20000,29.00000,56.00000,500.00000
952.00000,77.00000,3.00000,74.00000,3.00000,9.59740,12.00000,4.00000,3.00000,11.00000,6.41667,50.00000,110.00000,500.00000
